"Event Type","Start Time","Server ID","Customer ID","Queue Size","Busy Servers"
"Arrival",13.0541133420,-1,27,0,0
"Service",13.0541133420,1,27,0,1
"Arrival",13.0688305139,-1,28,0,1
"Service",13.0688305139,2,28,0,2
"Arrival",13.3075797789,-1,29,0,2
"Service",13.3075797789,3,29,0,3
"Departure",13.3632084430,3,29,0,2
"Arrival",13.4029958066,-1,30,0,2
"Service",13.4029958066,3,30,0,3
"Departure",13.4855536599,1,27,0,2
"Departure",13.4996791764,3,30,0,1
"Arrival",13.6547743313,-1,31,0,1
"Service",13.6547743313,1,31,0,2
"Departure",13.7088667261,1,31,0,1
"Departure",13.8673589639,2,28,0,0
"Arrival",13.9770847917,-1,32,0,0
"Service",13.9770847917,1,32,0,1
"Departure",14.2151411797,1,32,0,0
"Arrival",15.3817312279,-1,33,0,0
"Service",15.3817312279,1,33,0,1
"Arrival",15.7269822320,-1,34,0,1
"Service",15.7269822320,2,34,0,2
"Departure",15.7536448339,2,34,0,1
"Arrival",15.7790926563,-1,35,0,1
"Service",15.7790926563,2,35,0,2
"Departure",15.9064556808,2,35,0,1
"Arrival",15.9279865528,-1,36,0,1
"Service",15.9279865528,2,36,0,2
"Arrival",16.3073684194,-1,37,0,2
"Service",16.3073684194,3,37,0,3
"Arrival",16.4523529082,-1,38,0,3
"Departure",16.4523529082,-1,38,0,3
"Departure",16.5231980298,1,33,0,2
"Departure",16.7229433286,3,37,0,1
"Departure",17.0053218299,2,36,0,0
"Arrival",17.1516814608,-1,39,0,0
"Service",17.1516814608,1,39,0,1
"Departure",17.2316846969,1,39,0,0
"Arrival",19.2585681682,-1,40,0,0
"Service",19.2585681682,1,40,0,1
"Departure",19.4565588280,1,40,0,0
"Arrival",19.4695942665,-1,41,0,0
"Service",19.4695942665,1,41,0,1
"Arrival",19.5444095431,-1,42,0,1
"Service",19.5444095431,2,42,0,2
"Arrival",19.9169265517,-1,43,0,2
"Service",19.9169265517,3,43,0,3
"Departure",20.1472598091,1,41,0,2
"Arrival",20.1638448414,-1,44,0,2
"Service",20.1638448414,1,44,0,3
"Departure",20.1878596936,1,44,0,2
"Departure",20.3147858869,3,43,0,1
"Arrival",21.1256388020,-1,45,0,1
"Service",21.1256388020,1,45,0,2
"Departure",21.1904879886,2,42,0,1
"Departure",21.2685768152,1,45,0,0
"Arrival",21.6982366463,-1,46,0,0
"Service",21.6982366463,1,46,0,1
"Departure",22.1999896557,1,46,0,0
"Arrival",22.3849398077,-1,47,0,0
"Service",22.3849398077,1,47,0,1
"Arrival",22.7881900618,-1,48,0,1
"Service",22.7881900618,2,48,0,2
"Departure",23.0405326058,1,47,0,1
"Arrival",23.3996094808,-1,49,0,1
"Service",23.3996094808,1,49,0,2
"Departure",23.6093864165,1,49,0,1
"Departure",23.9911578349,2,48,0,0
"Arrival",24.0190720375,-1,50,0,0
"Service",24.0190720375,1,50,0,1
"Departure",24.0998426832,1,50,0,0
"Arrival",24.8293259231,-1,51,0,0
"Service",24.8293259231,1,51,0,1
"Departure",24.9489642814,1,51,0,0
"Arrival",25.1123938736,-1,52,0,0
"Service",25.1123938736,1,52,0,1
"Arrival",25.1362009904,-1,53,0,1
"Service",25.1362009904,2,53,0,2
"Arrival",25.4379018049,-1,54,0,2
"Service",25.4379018049,3,54,0,3
"Departure",25.4823043760,2,53,0,2
"Departure",25.5133066478,3,54,0,1
"Departure",25.6332673969,1,52,0,0
"Arrival",25.7106004407,-1,55,0,0
"Service",25.7106004407,1,55,0,1
"Departure",25.8237268682,1,55,0,0
"Arrival",26.9289495468,-1,56,0,0
"Service",26.9289495468,1,56,0,1
"Arrival",26.9407768696,-1,57,0,1
"Service",26.9407768696,2,57,0,2
"Departure",26.9570542959,2,57,0,1
"Departure",27.0528536576,1,56,0,0
"Arrival",27.2730503111,-1,58,0,0
"Service",27.2730503111,1,58,0,1
"Departure",27.5822497516,1,58,0,0
"Arrival",28.2798171345,-1,59,0,0
"Service",28.2798171345,1,59,0,1
"Departure",28.8951288459,1,59,0,0
"Arrival",29.7347760535,-1,60,0,0
"Service",29.7347760535,1,60,0,1
"Departure",30.0574462982,1,60,0,0
"Arrival",31.2721196375,-1,61,0,0
"Service",31.2721196375,1,61,0,1
"Departure",31.3193738766,1,61,0,0
"Arrival",33.0925869089,-1,62,0,0
"Service",33.0925869089,1,62,0,1
"Departure",33.1832466476,1,62,0,0
"Arrival",33.7824922934,-1,63,0,0
"Service",33.7824922934,1,63,0,1
"Departure",33.8943801774,1,63,0,0
"Arrival",34.4350869404,-1,64,0,0
"Service",34.4350869404,1,64,0,1
"Arrival",34.4644082405,-1,65,0,1
"Service",34.4644082405,2,65,0,2
"Arrival",34.6883917973,-1,66,0,2
"Service",34.6883917973,3,66,0,3
"Departure",34.6927504446,1,64,0,2
"Departure",34.9509564464,3,66,0,1
"Departure",35.3173287932,2,65,0,0
"Arrival",35.9491973405,-1,67,0,0
"Service",35.9491973405,1,67,0,1
"Arrival",35.9886180372,-1,68,0,1
"Service",35.9886180372,2,68,0,2
"Departure",36.1720189484,1,67,0,1
"Departure",36.2248644412,2,68,0,0
"Arrival",36.3517911170,-1,69,0,0
"Service",36.3517911170,1,69,0,1
"Departure",36.4008412975,1,69,0,0
"Arrival",36.5014798742,-1,70,0,0
"Service",36.5014798742,1,70,0,1
"Arrival",36.5042481735,-1,71,0,1
"Service",36.5042481735,2,71,0,2
"Departure",36.6093805596,1,70,0,1
"Departure",36.6397786964,2,71,0,0
"Arrival",37.3447767409,-1,72,0,0
"Service",37.3447767409,1,72,0,1
"Departure",37.4121671680,1,72,0,0
"Arrival",37.6678166792,-1,73,0,0
"Service",37.6678166792,1,73,0,1
"Departure",37.8487447019,1,73,0,0
"Arrival",37.8638370973,-1,74,0,0
"Service",37.8638370973,1,74,0,1
"Arrival",37.9752929329,-1,75,0,1
"Service",37.9752929329,2,75,0,2
"Departure",38.2449502774,1,74,0,1
"Departure",38.2544448456,2,75,0,0
"Arrival",39.0683836819,-1,76,0,0
"Service",39.0683836819,1,76,0,1
"Arrival",39.0816785986,-1,77,0,1
"Service",39.0816785986,2,77,0,2
"Departure",39.1673170283,1,76,0,1
"Departure",39.3522257061,2,77,0,0
"Arrival",40.3541608657,-1,78,0,0
"Service",40.3541608657,1,78,0,1
"Arrival",40.4184053083,-1,79,0,1
"Service",40.4184053083,2,79,0,2
"Departure",40.5121992407,2,79,0,1
"Departure",40.7048231802,1,78,0,0
"Arrival",40.7723088697,-1,80,0,0
"Service",40.7723088697,1,80,0,1
"Departure",41.5337772436,1,80,0,0
"Arrival",42.1064343893,-1,81,0,0
"Service",42.1064343893,1,81,0,1
"Departure",42.2353422760,1,81,0,0
"Arrival",42.6122491431,-1,82,0,0
"Service",42.6122491431,1,82,0,1
"Arrival",42.6268883196,-1,83,0,1
"Service",42.6268883196,2,83,0,2
"Departure",42.6929392402,2,83,0,1
"Arrival",42.9763839792,-1,84,0,1
"Service",42.9763839792,2,84,0,2
"Departure",43.1849499358,2,84,0,1
"Departure",43.6146398670,1,82,0,0
"Arrival",43.9998517202,-1,85,0,0
"Service",43.9998517202,1,85,0,1
"Arrival",44.0294181228,-1,86,0,1
"Service",44.0294181228,2,86,0,2
"Departure",44.0440805819,1,85,0,1
"Arrival",44.0799136003,-1,87,0,1
"Service",44.0799136003,1,87,0,2
"Departure",44.3437023774,2,86,0,1
"Departure",44.4724402420,1,87,0,0
"Arrival",44.5326384165,-1,88,0,0
"Service",44.5326384165,1,88,0,1
"Departure",45.0181624987,1,88,0,0
"Arrival",45.9539842282,-1,89,0,0
"Service",45.9539842282,1,89,0,1
"Arrival",46.0196717367,-1,90,0,1
"Service",46.0196717367,2,90,0,2
"Departure",46.1006647011,2,90,0,1
"Departure",46.1140535559,1,89,0,0
"Arrival",46.2366805465,-1,91,0,0
"Service",46.2366805465,1,91,0,1
"Arrival",46.6464949994,-1,92,0,1
"Service",46.6464949994,2,92,0,2
"Departure",46.8389450368,1,91,0,1
"Departure",47.2675423450,2,92,0,0
"Arrival",47.5653819506,-1,93,0,0
"Service",47.5653819506,1,93,0,1
"Arrival",47.5722936661,-1,94,0,1
"Service",47.5722936661,2,94,0,2
"Departure",47.8523598221,2,94,0,1
"Arrival",47.8586093261,-1,95,0,1
"Service",47.8586093261,2,95,0,2
"Departure",47.9657700952,2,95,0,1
"Arrival",48.2582815181,-1,96,0,1
"Service",48.2582815181,2,96,0,2
"Departure",48.3238849731,1,93,0,1
"Departure",48.3781400229,2,96,0,0
"Arrival",48.4063674365,-1,97,0,0
"Service",48.4063674365,1,97,0,1
"Departure",48.4883037598,1,97,0,0
"Arrival",48.5050699568,-1,98,0,0
"Service",48.5050699568,1,98,0,1
"Departure",48.7636500308,1,98,0,0
"Arrival",48.9396528464,-1,99,0,0
"Service",48.9396528464,1,99,0,1
"Arrival",48.9424488483,-1,100,0,1
"Service",48.9424488483,2,100,0,2
"Departure",49.0175154344,1,99,0,1
"Departure",49.1254062319,2,100,0,0
"Arrival",49.3737284235,-1,101,0,0
"Service",49.3737284235,1,101,0,1
"Departure",49.5749196378,1,101,0,0
"Arrival",50.3770153039,-1,102,0,0
"Service",50.3770153039,1,102,0,1
"Arrival",50.6065802692,-1,103,0,1
"Service",50.6065802692,2,103,0,2
"Departure",50.6282883305,1,102,0,1
"Departure",50.7061999822,2,103,0,0
"Arrival",50.7183195127,-1,104,0,0
"Service",50.7183195127,1,104,0,1
"Departure",50.9993591060,1,104,0,0
"Arrival",51.0099913796,-1,105,0,0
"Service",51.0099913796,1,105,0,1
"Arrival",51.2520370127,-1,106,0,1
"Service",51.2520370127,2,106,0,2
"Departure",51.2632718181,2,106,0,1
"Arrival",51.3713458724,-1,107,0,1
"Service",51.3713458724,2,107,0,2
"Arrival",51.4007440240,-1,108,0,2
"Service",51.4007440240,3,108,0,3
"Arrival",51.4404650778,-1,109,0,3
"Departure",51.4404650778,-1,109,0,3
"Departure",51.5806290186,2,107,0,2
"Departure",51.6779545224,1,105,0,1
"Departure",51.7809398197,3,108,0,0
"Arrival",51.9063455492,-1,110,0,0
"Service",51.9063455492,1,110,0,1
"Arrival",52.0646448760,-1,111,0,1
"Service",52.0646448760,2,111,0,2
"Departure",52.1964535332,2,111,0,1
"Departure",52.2788935523,1,110,0,0
"Arrival",52.8910581498,-1,112,0,0
"Service",52.8910581498,1,112,0,1
"Arrival",53.0421973629,-1,113,0,1
"Service",53.0421973629,2,113,0,2
"Departure",53.0984935576,1,112,0,1
"Arrival",53.5905294919,-1,114,0,1
"Service",53.5905294919,1,114,0,2
"Arrival",53.9452626982,-1,115,0,2
"Service",53.9452626982,3,115,0,3
"Departure",53.9456829653,2,113,0,2
"Departure",54.1742948443,1,114,0,1
"Arrival",54.1905580100,-1,116,0,1
"Service",54.1905580100,1,116,0,2
"Departure",54.2314523834,3,115,0,1
"Departure",54.3286100455,1,116,0,0
"Arrival",54.6359588249,-1,117,0,0
"Service",54.6359588249,1,117,0,1
"Departure",54.8144000812,1,117,0,0
"Arrival",54.8986919615,-1,118,0,0
"Service",54.8986919615,1,118,0,1
"Departure",55.0050539674,1,118,0,0
"Arrival",55.0245569921,-1,119,0,0
"Service",55.0245569921,1,119,0,1
"Departure",55.1332984874,1,119,0,0
"Arrival",55.9804887530,-1,120,0,0
"Service",55.9804887530,1,120,0,1
"Arrival",56.3592101466,-1,121,0,1
"Service",56.3592101466,2,121,0,2
"Departure",56.4434253420,1,120,0,1
"Departure",56.5209200255,2,121,0,0
"Arrival",56.8763340119,-1,122,0,0
"Service",56.8763340119,1,122,0,1
"Departure",56.9181067814,1,122,0,0
"Arrival",57.0115475456,-1,123,0,0
"Service",57.0115475456,1,123,0,1
"Departure",57.2515764043,1,123,0,0
"Arrival",57.5261878441,-1,124,0,0
"Service",57.5261878441,1,124,0,1
"Departure",57.8227876445,1,124,0,0
"Arrival",59.1363766379,-1,125,0,0
"Service",59.1363766379,1,125,0,1
"Departure",59.2556690488,1,125,0,0
"Arrival",59.4017093010,-1,126,0,0
"Service",59.4017093010,1,126,0,1
"Departure",59.7895512493,1,126,0,0
"Arrival",60.0858779000,-1,127,0,0
"Service",60.0858779000,1,127,0,1
"Arrival",60.2207957883,-1,128,0,1
"Service",60.2207957883,2,128,0,2
"Departure",60.2585140418,1,127,0,1
"Arrival",60.2761512861,-1,129,0,1
"Service",60.2761512861,1,129,0,2
"Departure",60.2968702174,2,128,0,1
"Departure",60.3779054019,1,129,0,0
"Arrival",60.9535506189,-1,130,0,0
"Service",60.9535506189,1,130,0,1
"Arrival",61.1215759337,-1,131,0,1
"Service",61.1215759337,2,131,0,2
"Arrival",61.3987998355,-1,132,0,2
"Service",61.3987998355,3,132,0,3
"Departure",61.4330785456,3,132,0,2
"Departure",61.7269950230,2,131,0,1
"Departure",61.7748494144,1,130,0,0
"Arrival",62.0706846204,-1,133,0,0
"Service",62.0706846204,1,133,0,1
"Departure",62.8061327605,1,133,0,0
"Arrival",62.8284501128,-1,134,0,0
"Service",62.8284501128,1,134,0,1
"Arrival",62.8386249380,-1,135,0,1
"Service",62.8386249380,2,135,0,2
"Departure",62.8392990656,1,134,0,1
"Arrival",63.1284534034,-1,136,0,1
"Service",63.1284534034,1,136,0,2
"Departure",63.2309224487,2,135,0,1
"Departure",63.5655074489,1,136,0,0
"Arrival",63.5794999564,-1,137,0,0
"Service",63.5794999564,1,137,0,1
"Arrival",63.6828833850,-1,138,0,1
"Service",63.6828833850,2,138,0,2
"Departure",63.7330017054,2,138,0,1
"Departure",63.9845150371,1,137,0,0
"Arrival",64.1546491656,-1,139,0,0
"Service",64.1546491656,1,139,0,1
"Arrival",64.4190102149,-1,140,0,1
"Service",64.4190102149,2,140,0,2
"Departure",64.4427405499,1,139,0,1
"Departure",64.4700322453,2,140,0,0
"Arrival",65.2356658262,-1,141,0,0
"Service",65.2356658262,1,141,0,1
"Arrival",65.6808335719,-1,142,0,1
"Service",65.6808335719,2,142,0,2
"Departure",65.6812572985,2,142,0,1
"Arrival",65.8154638409,-1,143,0,1
"Service",65.8154638409,2,143,0,2
"Departure",65.8280989415,2,143,0,1
"Arrival",66.0855611507,-1,144,0,1
"Service",66.0855611507,2,144,0,2
"Departure",66.0891296580,1,141,0,1
"Departure",66.1955289467,2,144,0,0
"Arrival",66.7345564956,-1,145,0,0
"Service",66.7345564956,1,145,0,1
"Arrival",67.6736721062,-1,146,0,1
"Service",67.6736721062,2,146,0,2
"Arrival",67.9422038003,-1,147,0,2
"Service",67.9422038003,3,147,0,3
"Departure",67.9863680976,3,147,0,2
"Departure",68.0317376823,2,146,0,1
"Departure",68.1512913977,1,145,0,0
"Arrival",68.1555928946,-1,148,0,0
"Service",68.1555928946,1,148,0,1
"Departure",68.4808585581,1,148,0,0
"Arrival",70.6997558970,-1,149,0,0
"Service",70.6997558970,1,149,0,1
"Arrival",70.7286994231,-1,150,0,1
"Service",70.7286994231,2,150,0,2
"Arrival",70.7298527036,-1,151,0,2
"Service",70.7298527036,3,151,0,3
"Departure",70.8256369729,3,151,0,2
"Departure",71.1390232582,2,150,0,1
"Arrival",71.3941758378,-1,152,0,1
"Service",71.3941758378,2,152,0,2
"Departure",71.6024106557,1,149,0,1
"Departure",71.8158697200,2,152,0,0
"Arrival",74.3315407220,-1,153,0,0
"Service",74.3315407220,1,153,0,1
"Arrival",74.3681737277,-1,154,0,1
"Service",74.3681737277,2,154,0,2
"Departure",74.4621566278,1,153,0,1
"Departure",74.5069516404,2,154,0,0
"Arrival",74.5234102147,-1,155,0,0
"Service",74.5234102147,1,155,0,1
"Arrival",74.5496990677,-1,156,0,1
"Service",74.5496990677,2,156,0,2
"Departure",74.8295584169,2,156,0,1
"Arrival",74.8963465330,-1,157,0,1
"Service",74.8963465330,2,157,0,2
"Arrival",74.9050549928,-1,158,0,2
"Service",74.9050549928,3,158,0,3
"Departure",75.0367581501,3,158,0,2
"Departure",75.0490501343,2,157,0,1
"Arrival",75.1712536831,-1,159,0,1
"Service",75.1712536831,2,159,0,2
"Departure",75.2364753871,2,159,0,1
"Departure",75.2748999932,1,155,0,0
"Arrival",75.4464108256,-1,160,0,0
"Service",75.4464108256,1,160,0,1
"Arrival",76.1251312205,-1,161,0,1
"Service",76.1251312205,2,161,0,2
"Departure",76.1632373680,1,160,0,1
"Departure",76.2252312500,2,161,0,0
"Arrival",76.5624043756,-1,162,0,0
"Service",76.5624043756,1,162,0,1
"Departure",76.6830125805,1,162,0,0
"Arrival",77.3641693312,-1,163,0,0
"Service",77.3641693312,1,163,0,1
"Arrival",77.6359287768,-1,164,0,1
"Service",77.6359287768,2,164,0,2
"Departure",77.6557541945,2,164,0,1
"Arrival",77.8105650539,-1,165,0,1
"Service",77.8105650539,2,165,0,2
"Departure",78.0437369095,1,163,0,1
"Arrival",78.0798661459,-1,166,0,1
"Service",78.0798661459,1,166,0,2
"Departure",78.3965425144,1,166,0,1
"Departure",78.4831379462,2,165,0,0
"Arrival",78.5294698485,-1,167,0,0
"Service",78.5294698485,1,167,0,1
"Departure",78.8443664166,1,167,0,0
"Arrival",79.5999244166,-1,168,0,0
"Service",79.5999244166,1,168,0,1
"Departure",79.6445095845,1,168,0,0
"Arrival",80.2896149793,-1,169,0,0
"Service",80.2896149793,1,169,0,1
"Departure",80.6754791238,1,169,0,0
"Arrival",81.3886805188,-1,170,0,0
"Service",81.3886805188,1,170,0,1
"Departure",81.7212602301,1,170,0,0
"Arrival",81.8277417048,-1,171,0,0
"Service",81.8277417048,1,171,0,1
"Arrival",82.0572721769,-1,172,0,1
"Service",82.0572721769,2,172,0,2
"Departure",82.0806584750,2,172,0,1
"Departure",82.6556400545,1,171,0,0
"Arrival",83.3453024072,-1,173,0,0
"Service",83.3453024072,1,173,0,1
"Arrival",83.4397567432,-1,174,0,1
"Service",83.4397567432,2,174,0,2
"Departure",83.5536524391,1,173,0,1
"Departure",83.5706434473,2,174,0,0
"Arrival",85.2784003057,-1,175,0,0
"Service",85.2784003057,1,175,0,1
"Departure",85.8248691891,1,175,0,0
"Arrival",85.9231502415,-1,176,0,0
"Service",85.9231502415,1,176,0,1
"Arrival",85.9354745253,-1,177,0,1
"Service",85.9354745253,2,177,0,2
"Departure",86.1494228742,1,176,0,1
"Departure",86.3485357405,2,177,0,0
"Arrival",86.6134931720,-1,178,0,0
"Service",86.6134931720,1,178,0,1
"Departure",86.7877319563,1,178,0,0
"Arrival",86.8889476961,-1,179,0,0
"Service",86.8889476961,1,179,0,1
"Arrival",86.9564641039,-1,180,0,1
"Service",86.9564641039,2,180,0,2
"Arrival",87.5901660495,-1,181,0,2
"Service",87.5901660495,3,181,0,3
"Departure",87.6008184105,3,181,0,2
"Departure",87.8084925612,2,180,0,1
"Arrival",88.6836152972,-1,182,0,1
"Service",88.6836152972,2,182,0,2
"Arrival",88.7991732737,-1,183,0,2
"Service",88.7991732737,3,183,0,3
"Departure",88.8569299406,2,182,0,2
"Departure",89.0371569945,3,183,0,1
"Departure",89.4114906340,1,179,0,0
"Arrival",89.9271704403,-1,184,0,0
"Service",89.9271704403,1,184,0,1
"Arrival",90.1851686678,-1,185,0,1
"Service",90.1851686678,2,185,0,2
"Departure",90.2136830204,1,184,0,1
"Departure",90.5234753083,2,185,0,0
"Arrival",91.7591665530,-1,186,0,0
"Service",91.7591665530,1,186,0,1
"Arrival",91.8456780132,-1,187,0,1
"Service",91.8456780132,2,187,0,2
"Departure",91.8457647050,2,187,0,1
"Arrival",91.8640506343,-1,188,0,1
"Service",91.8640506343,2,188,0,2
"Arrival",91.8702635073,-1,189,0,2
"Service",91.8702635073,3,189,0,3
"Departure",91.9294753424,2,188,0,2
"Departure",91.9734481757,3,189,0,1
"Departure",92.0059686408,1,186,0,0
"Arrival",92.0851633889,-1,190,0,0
"Service",92.0851633889,1,190,0,1
"Arrival",92.2317059505,-1,191,0,1
"Service",92.2317059505,2,191,0,2
"Departure",92.3075755250,2,191,0,1
"Arrival",92.8306132088,-1,192,0,1
"Service",92.8306132088,2,192,0,2
"Arrival",92.9104429915,-1,193,0,2
"Service",92.9104429915,3,193,0,3
"Departure",92.9638377699,1,190,0,2
"Departure",93.0848129615,3,193,0,1
"Departure",93.6353317251,2,192,0,0
"Arrival",93.6636432508,-1,194,0,0
"Service",93.6636432508,1,194,0,1
"Arrival",93.8592683479,-1,195,0,1
"Service",93.8592683479,2,195,0,2
"Departure",93.8808257170,1,194,0,1
"Arrival",94.0500050498,-1,196,0,1
"Service",94.0500050498,1,196,0,2
"Departure",94.1672543409,2,195,0,1
"Departure",94.2624420556,1,196,0,0
"Arrival",94.6395195965,-1,197,0,0
"Service",94.6395195965,1,197,0,1
"Arrival",94.7695755645,-1,198,0,1
"Service",94.7695755645,2,198,0,2
"Departure",94.8360103894,1,197,0,1
"Departure",95.2128497036,2,198,0,0
"Arrival",95.4344241827,-1,199,0,0
"Service",95.4344241827,1,199,0,1
"Departure",95.7142311529,1,199,0,0
"Arrival",95.8139354940,-1,200,0,0
"Service",95.8139354940,1,200,0,1
"Arrival",95.8700984214,-1,201,0,1
"Service",95.8700984214,2,201,0,2
"Departure",95.9411380307,1,200,0,1
"Departure",96.2238179775,2,201,0,0
"Arrival",96.7210198837,-1,202,0,0
"Service",96.7210198837,1,202,0,1
"Departure",96.7307462565,1,202,0,0
"Arrival",97.5129956064,-1,203,0,0
"Service",97.5129956064,1,203,0,1
"Arrival",97.6028576037,-1,204,0,1
"Service",97.6028576037,2,204,0,2
"Departure",97.6029341885,1,203,0,1
"Arrival",97.6067595514,-1,205,0,1
"Service",97.6067595514,1,205,0,2
"Departure",97.7310717920,2,204,0,1
"Departure",97.9219683453,1,205,0,0
"Arrival",98.8898183707,-1,206,0,0
"Service",98.8898183707,1,206,0,1
"Departure",99.2134770082,1,206,0,0
"Arrival",99.3125857757,-1,207,0,0
"Service",99.3125857757,1,207,0,1
"Departure",99.9442507008,1,207,0,0
"Arrival",102.168164108,-1,208,0,0
"Service",102.168164108,1,208,0,1
"Arrival",102.474152943,-1,209,0,1
"Service",102.474152943,2,209,0,2
"Departure",102.686148544,2,209,0,1
"Departure",102.850693012,1,208,0,0
"Arrival",102.906260763,-1,210,0,0
"Service",102.906260763,1,210,0,1
"Arrival",103.066737640,-1,211,0,1
"Service",103.066737640,2,211,0,2
"Arrival",103.181213171,-1,212,0,2
"Service",103.181213171,3,212,0,3
"Departure",103.283657693,3,212,0,2
"Departure",103.294593572,1,210,0,1
"Arrival",103.397887987,-1,213,0,1
"Service",103.397887987,1,213,0,2
"Departure",103.443849306,2,211,0,1
"Departure",103.546386953,1,213,0,0
"Arrival",104.327673630,-1,214,0,0
"Service",104.327673630,1,214,0,1
"Departure",104.332050861,1,214,0,0
"Arrival",104.448428364,-1,215,0,0
"Service",104.448428364,1,215,0,1
"Arrival",105.104258125,-1,216,0,1
"Service",105.104258125,2,216,0,2
"Arrival",105.109916749,-1,217,0,2
"Service",105.109916749,3,217,0,3
"Departure",105.126926445,1,215,0,2
"Arrival",105.136434033,-1,218,0,2
"Service",105.136434033,1,218,0,3
"Departure",105.437578768,1,218,0,2
"Departure",105.442171272,2,216,0,1
"Arrival",105.738863485,-1,219,0,1
"Service",105.738863485,1,219,0,2
"Arrival",105.906916855,-1,220,0,2
"Service",105.906916855,2,220,0,3
"Departure",105.910963989,2,220,0,2
"Departure",105.944414168,1,219,0,1
"Arrival",105.954083781,-1,221,0,1
"Service",105.954083781,1,221,0,2
"Arrival",106.195410947,-1,222,0,2
"Service",106.195410947,2,222,0,3
"Departure",106.227101044,1,221,0,2
"Departure",106.336409152,3,217,0,1
"Departure",106.474378713,2,222,0,0
"Arrival",107.479900981,-1,223,0,0
"Service",107.479900981,1,223,0,1
"Departure",107.547985476,1,223,0,0
"Arrival",107.793391785,-1,224,0,0
"Service",107.793391785,1,224,0,1
"Departure",108.135346420,1,224,0,0
"Arrival",108.670919926,-1,225,0,0
"Service",108.670919926,1,225,0,1
"Arrival",108.860183498,-1,226,0,1
"Service",108.860183498,2,226,0,2
"Departure",109.112128254,2,226,0,1
"Departure",109.178815555,1,225,0,0
"Arrival",109.897384894,-1,227,0,0
"Service",109.897384894,1,227,0,1
"Departure",110.289410044,1,227,0,0
"Arrival",110.696041146,-1,228,0,0
"Service",110.696041146,1,228,0,1
"Departure",110.737246344,1,228,0,0
"Arrival",110.766006732,-1,229,0,0
"Service",110.766006732,1,229,0,1
"Departure",110.836067870,1,229,0,0
"Arrival",110.894548096,-1,230,0,0
"Service",110.894548096,1,230,0,1
