"Customer ID","Server ID","Arrival Time","Service Start Time","Departure Time","Service Duration","Queue Delay Time"
1,1,9.58759029155,9.58759029155,12.5141484845,2.92655819298,0.00000000000
3,1,16.5195249174,16.5195249174,20.5928828865,4.07335796915,0.00000000000
4,1,23.4886435480,23.4886435480,31.9513110972,8.46266754918,0.00000000000
5,1,34.3466004824,34.3466004824,35.9878588553,1.64125837285,0.00000000000
2,2,11.5028673575,11.5028673575,42.5309987456,31.0281313881,0.00000000000
7,2,53.4282180520,53.4282180520,62.7593582546,9.33114020254,0.00000000000
6,1,48.5891210275,48.5891210275,68.3059739154,19.7168528879,0.00000000000
8,3,58.0502092154,58.0502092154,69.4414563984,11.3912471830,0.00000000000
9,1,75.4461913395,75.4461913395,83.1122620649,7.66607072537,0.00000000000
10,1,83.4508242674,83.4508242674,93.9530102948,10.5021860274,0.00000000000
11,2,91.2836694603,91.2836694603,108.264206146,16.9805366855,0.00000000000
13,2,124.414289931,124.414289931,132.619604672,8.20531474096,0.00000000000
12,1,100.285862719,100.285862719,135.547573583,35.2617108643,0.00000000000
14,2,134.371332105,134.371332105,153.011521999,18.6401898941,0.00000000000
15,1,141.437836443,141.437836443,164.826707385,23.3888709426,0.00000000000
17,2,161.330580721,161.330580721,168.144722783,6.81414206178,0.00000000000
16,3,151.732986598,151.732986598,170.153942985,18.4209563871,0.00000000000
18,1,173.397487674,173.397487674,177.997444278,4.59995660464,0.00000000000
19,2,177.966264789,177.966264789,187.755706620,9.78944183097,0.00000000000
21,2,188.614667549,188.614667549,206.375320449,17.7606529003,0.00000000000
20,1,183.460368015,183.460368015,208.656558253,25.1961902380,0.00000000000
23,4,195.743602171,195.743602171,214.906373445,19.1627712734,0.00000000000
22,3,192.386340143,192.386340143,215.031505673,22.6451655296,0.00000000000
24,2,207.557610886,207.557610886,226.246845639,18.6892347529,0.00000000000
25,1,210.791212966,210.791212966,229.854319392,19.0631064264,0.00000000000
27,4,219.110635182,219.110635182,232.034123919,12.9234887366,0.00000000000
26,3,216.661775508,216.661775508,234.920858457,18.2590829485,0.00000000000
28,2,226.967514822,226.967514822,246.949014029,19.9814992076,0.00000000000
30,3,243.649376445,243.649376445,248.306224157,4.65684771237,0.00000000000
31,2,250.200828050,250.200828050,266.677601852,16.4767738018,0.00000000000
32,3,259.129048162,259.129048162,269.448192339,10.3191441776,0.00000000000
29,1,238.247054251,238.247054251,270.652501632,32.4054473813,0.00000000000
33,4,263.966471250,263.966471250,279.272846556,15.3063753063,0.00000000000
34,1,272.782768659,272.782768659,286.421481438,13.6387127792,0.00000000000
35,2,275.591788373,275.591788373,290.214815559,14.6230271865,0.00000000000
37,1,292.029136911,292.029136911,297.164837733,5.13570082209,0.00000000000
36,3,282.884877071,282.884877071,310.769504134,27.8846270627,0.00000000000
38,1,298.987869172,298.987869172,314.305659856,15.3177906836,0.00000000000
40,1,318.518066721,318.518066721,323.230015732,4.71194901042,0.00000000000
39,2,311.953742926,311.953742926,323.835050494,11.8813075684,0.00000000000
41,3,319.678452823,319.678452823,339.272740945,19.5942881220,0.00000000000
42,1,331.359294593,331.359294593,346.879489157,15.5201945642,0.00000000000
43,1,352.266353115,352.266353115,366.971192656,14.7048395408,0.00000000000
45,3,365.664553690,365.664553690,369.899274621,4.23472093168,0.00000000000
46,1,369.441032365,369.441032365,371.695230812,2.25419844619,0.00000000000
44,2,362.737384777,362.737384777,374.843937612,12.1065528347,0.00000000000
48,2,381.339896804,381.339896804,385.453819922,4.11392311865,0.00000000000
47,1,375.169105520,375.169105520,397.011776956,21.8426714359,0.00000000000
50,1,401.731536302,401.731536302,410.785676052,9.05413974986,0.00000000000
49,2,395.219196333,395.219196333,427.355099612,32.1359032794,0.00000000000
51,1,416.867589291,416.867589291,430.961094838,14.0935055467,0.00000000000
53,2,428.053564731,428.053564731,435.094786277,7.04122154574,0.00000000000
52,3,419.321329397,419.321329397,449.029691648,29.7083622506,0.00000000000
54,1,434.824892687,434.824892687,456.100250245,21.2753575582,0.00000000000
56,4,445.487396735,445.487396735,462.542942090,17.0555453552,0.00000000000
57,3,454.390262886,454.390262886,466.078866953,11.6886040675,0.00000000000
55,2,441.729763596,441.729763596,467.236544370,25.5067807740,0.00000000000
58,1,461.755841773,461.755841773,481.667573313,19.9117315405,0.00000000000
61,3,476.756055253,476.756055253,481.711109546,4.95505429366,0.00000000000
59,4,464.347614871,464.347614871,488.236786350,23.8891714792,0.00000000000
62,1,482.427855975,482.427855975,497.362433354,14.9345773790,0.00000000000
63,3,487.067993866,487.067993866,499.878455776,12.8104619102,0.00000000000
64,1,504.067801164,504.067801164,521.722304563,17.6545033996,0.00000000000
66,1,522.733485585,522.733485585,527.207784392,4.47429880652,0.00000000000
67,1,534.484056821,534.484056821,535.935248702,1.45119188095,0.00000000000
68,1,537.733608029,537.733608029,539.808336630,2.07472860110,0.00000000000
60,2,474.276472172,474.276472172,545.831933114,71.5554609417,0.00000000000
65,3,507.454142825,507.454142825,551.836914805,44.3827719795,0.00000000000
70,2,551.381960527,551.381960527,554.034140198,2.65217967183,0.00000000000
69,1,546.691139806,546.691139806,556.805123408,10.1139836018,0.00000000000
73,1,557.507888264,557.507888264,561.886573441,4.37868517728,0.00000000000
72,2,554.916027704,554.916027704,569.558839722,14.6428120178,0.00000000000
75,1,567.041283220,567.041283220,573.290005244,6.24872202430,0.00000000000
76,1,576.663543263,576.663543263,583.044309177,6.38076591470,0.00000000000
71,3,553.489584398,553.489584398,586.775176871,33.2855924724,0.00000000000
74,4,559.143008148,559.143008148,588.636801104,29.4937929558,0.00000000000
77,2,581.801234626,581.801234626,608.851797172,27.0505625457,0.00000000000
79,3,595.053094266,595.053094266,609.509186625,14.4560923597,0.00000000000
80,4,603.571020429,603.571020429,613.882156760,10.3111363309,0.00000000000
78,1,585.059537043,585.059537043,616.736466083,31.6769290397,0.00000000000
83,1,625.784687045,625.784687045,634.225939965,8.44125292036,0.00000000000
81,2,608.009506585,608.851797172,636.045546590,27.1937494176,0.842290586705
85,2,644.068246168,644.068246168,645.612828367,1.54458219969,0.00000000000
84,1,639.451731646,639.451731646,654.811910952,15.3601793057,0.00000000000
86,2,648.179712210,648.179712210,657.032439197,8.85272698762,0.00000000000
87,1,655.884432868,655.884432868,662.055514629,6.17108176066,0.00000000000
82,3,610.465212362,610.465212362,669.261971928,58.7967595666,0.00000000000
90,3,669.687258174,669.687258174,674.803757131,5.11649895722,0.00000000000
88,2,660.493033353,660.493033353,675.230644787,14.7376114340,0.00000000000
93,3,682.293093065,682.293093065,686.702701157,4.40960809134,0.00000000000
91,4,673.632488649,673.632488649,692.767368007,19.1348793586,0.00000000000
89,1,665.842515372,665.842515372,693.138829710,27.2963143381,0.00000000000
92,2,677.249411471,677.249411471,693.240235751,15.9908242797,0.00000000000
94,3,688.392334232,688.392334232,704.961874812,16.5695405799,0.00000000000
96,2,709.105021950,709.105021950,714.356454572,5.25143262166,0.00000000000
95,1,695.920842352,695.920842352,729.212390786,33.2915484344,0.00000000000
97,2,720.498201810,720.498201810,740.640061285,20.1418594750,0.00000000000
98,3,724.720802689,724.720802689,741.621730132,16.9009274431,0.00000000000
100,1,743.202192837,743.202192837,760.325845843,17.1236530063,0.00000000000
101,2,755.686985183,755.686985183,764.513560119,8.82657493590,0.00000000000
99,4,727.146669812,727.146669812,764.990525815,37.8438560026,0.00000000000
104,2,775.361480227,775.361480227,778.713895982,3.35241575474,0.00000000000
103,1,767.785995192,767.785995192,782.315602932,14.5296077402,0.00000000000
105,1,788.250346915,788.250346915,792.114418668,3.86407175386,0.00000000000
107,2,808.364641545,808.364641545,823.722699651,15.3580581065,0.00000000000
108,4,819.178056965,819.178056965,830.983954671,11.8058977060,0.00000000000
106,1,795.156406161,795.156406161,831.133247672,35.9768415118,0.00000000000
