"Event Type","Start Time","Server ID","Customer ID","Queue Size","Busy Servers"
"Departure",10435.4459655,1,1082,2,0
"Service",10435.4459655,1,1083,1,1
"Arrival",10446.5641196,-1,1085,1,1
"Arrival",10448.4667224,-1,1086,2,1
"Departure",10449.8169122,1,1083,3,0
"Service",10449.8169122,1,1084,2,1
"Departure",10452.2923784,1,1084,2,0
"Service",10452.2923784,1,1085,1,1
"Departure",10458.4093672,1,1085,1,0
"Service",10458.4093672,1,1086,0,1
"Arrival",10464.7797758,-1,1087,0,1
"Arrival",10468.1782848,-1,1088,1,1
"Arrival",10468.9153536,-1,1089,2,1
"Departure",10470.9472721,1,1086,3,0
"Service",10470.9472721,1,1087,2,1
"Departure",10472.4318223,1,1087,2,0
"Service",10472.4318223,1,1088,1,1
"Departure",10476.4835732,1,1088,1,0
"Service",10476.4835732,1,1089,0,1
"Departure",10488.8025257,1,1089,0,0
"Arrival",10490.0900215,-1,1090,0,0
"Service",10490.0900215,1,1090,0,1
"Arrival",10490.6309768,-1,1091,0,1
"Departure",10495.2786219,1,1090,1,0
"Service",10495.2786219,1,1091,0,1
"Departure",10511.8527225,1,1091,0,0
"Arrival",10517.8633627,-1,1092,0,0
"Service",10517.8633627,1,1092,0,1
"Arrival",10522.7533441,-1,1093,0,1
"Departure",10530.1493494,1,1092,1,0
"Service",10530.1493494,1,1093,0,1
"Departure",10533.8879670,1,1093,0,0
"Arrival",10537.1908286,-1,1094,0,0
"Service",10537.1908286,1,1094,0,1
"Departure",10541.3539709,1,1094,0,0
"Arrival",10541.7737252,-1,1095,0,0
"Service",10541.7737252,1,1095,0,1
"Arrival",10544.3768819,-1,1096,0,1
"Departure",10551.6679392,1,1095,1,0
"Service",10551.6679392,1,1096,0,1
"Departure",10555.4439647,1,1096,0,0
"Arrival",10561.6624736,-1,1097,0,0
"Service",10561.6624736,1,1097,0,1
"Departure",10563.8104722,1,1097,0,0
"Arrival",10566.5672931,-1,1098,0,0
"Service",10566.5672931,1,1098,0,1
"Arrival",10573.8088970,-1,1099,0,1
"Departure",10584.3122716,1,1098,1,0
"Service",10584.3122716,1,1099,0,1
"Arrival",10595.9950246,-1,1100,0,1
"Departure",10602.7145390,1,1099,1,0
"Service",10602.7145390,1,1100,0,1
"Arrival",10604.0286894,-1,1101,0,1
"Arrival",10606.6928490,-1,1102,1,1
"Departure",10610.4078987,1,1100,2,0
"Service",10610.4078987,1,1101,1,1
"Departure",10614.6436483,1,1101,1,0
"Service",10614.6436483,1,1102,0,1
"Departure",10622.9581110,1,1102,0,0
"Arrival",10642.5461373,-1,1103,0,0
"Service",10642.5461373,1,1103,0,1
"Departure",10646.9811769,1,1103,0,0
"Arrival",10648.3681278,-1,1104,0,0
"Service",10648.3681278,1,1104,0,1
"Arrival",10651.3982875,-1,1105,0,1
"Departure",10656.5391690,1,1104,1,0
"Service",10656.5391690,1,1105,0,1
"Departure",10665.5451639,1,1105,0,0
"Arrival",10674.0715828,-1,1106,0,0
"Service",10674.0715828,1,1106,0,1
"Departure",10678.8849679,1,1106,0,0
"Arrival",10681.3642897,-1,1107,0,0
"Service",10681.3642897,1,1107,0,1
"Arrival",10688.4047573,-1,1108,0,1
"Arrival",10692.0028237,-1,1109,1,1
"Arrival",10692.0802442,-1,1110,2,1
"Arrival",10692.6822904,-1,1111,3,1
"Departure",10695.0306750,1,1107,4,0
"Service",10695.0306750,1,1108,3,1
"Arrival",10696.2671490,-1,1112,3,1
"Departure",10704.5325939,1,1108,4,0
"Service",10704.5325939,1,1109,3,1
"Arrival",10713.3412123,-1,1113,3,1
"Departure",10713.8598111,1,1109,4,0
"Service",10713.8598111,1,1110,3,1
"Departure",10715.5201420,1,1110,3,0
"Service",10715.5201420,1,1111,2,1
"Departure",10726.3308603,1,1111,2,0
"Service",10726.3308603,1,1112,1,1
"Arrival",10729.3857517,-1,1114,1,1
"Departure",10732.1181332,1,1112,2,0
"Service",10732.1181332,1,1113,1,1
"Departure",10734.9349241,1,1113,1,0
"Service",10734.9349241,1,1114,0,1
"Departure",10739.1094833,1,1114,0,0
"Arrival",10777.6938994,-1,1115,0,0
"Service",10777.6938994,1,1115,0,1
"Departure",10788.8219166,1,1115,0,0
"Arrival",10804.6585216,-1,1116,0,0
"Service",10804.6585216,1,1116,0,1
"Departure",10809.3588647,1,1116,0,0
"Arrival",10817.5097756,-1,1117,0,0
"Service",10817.5097756,1,1117,0,1
"Departure",10823.5048862,1,1117,0,0
"Arrival",10836.5161688,-1,1118,0,0
"Service",10836.5161688,1,1118,0,1
"Departure",10850.9906146,1,1118,0,0
"Arrival",10876.9816298,-1,1119,0,0
"Service",10876.9816298,1,1119,0,1
"Departure",10882.9927232,1,1119,0,0
"Arrival",10883.0189884,-1,1120,0,0
"Service",10883.0189884,1,1120,0,1
"Departure",10886.1133379,1,1120,0,0
"Arrival",10904.2368971,-1,1121,0,0
"Service",10904.2368971,1,1121,0,1
"Departure",10906.9170642,1,1121,0,0
"Arrival",10920.1522913,-1,1122,0,0
"Service",10920.1522913,1,1122,0,1
"Departure",10925.6251069,1,1122,0,0
"Arrival",10933.3627087,-1,1123,0,0
"Service",10933.3627087,1,1123,0,1
"Arrival",10941.0014206,-1,1124,0,1
"Departure",10943.2671608,1,1123,1,0
"Service",10943.2671608,1,1124,0,1
"Departure",10949.7787593,1,1124,0,0
"Arrival",10959.9886436,-1,1125,0,0
"Service",10959.9886436,1,1125,0,1
"Departure",10961.1557015,1,1125,0,0
"Arrival",10970.2007099,-1,1126,0,0
"Service",10970.2007099,1,1126,0,1
"Departure",10982.7266004,1,1126,0,0
"Arrival",10988.1345860,-1,1127,0,0
"Service",10988.1345860,1,1127,0,1
"Arrival",10990.4000621,-1,1128,0,1
"Arrival",11001.3811469,-1,1129,1,1
"Departure",11001.7498842,1,1127,2,0
"Service",11001.7498842,1,1128,1,1
"Arrival",11003.4543620,-1,1130,1,1
"Arrival",11005.1981348,-1,1131,2,1
"Departure",11007.7302055,1,1128,3,0
"Service",11007.7302055,1,1129,2,1
"Arrival",11007.8122454,-1,1132,2,1
"Arrival",11008.5910980,-1,1133,3,1
"Arrival",11008.9300664,-1,1134,4,1
"Arrival",11009.2917247,-1,1135,5,1
"Arrival",11014.2042204,-1,1136,6,1
"Departure",11015.3993618,1,1129,7,0
"Service",11015.3993618,1,1130,6,1
"Departure",11020.2826294,1,1130,6,0
"Service",11020.2826294,1,1131,5,1
"Departure",11021.9026891,1,1131,5,0
"Service",11021.9026891,1,1132,4,1
"Departure",11038.9042251,1,1132,4,0
"Service",11038.9042251,1,1133,3,1
"Arrival",11045.1090101,-1,1137,3,1
"Arrival",11047.4443502,-1,1138,4,1
"Arrival",11051.0942680,-1,1139,5,1
"Arrival",11051.8473554,-1,1140,6,1
"Arrival",11053.6584007,-1,1141,7,1
"Departure",11054.2700210,1,1133,8,0
"Service",11054.2700210,1,1134,7,1
"Arrival",11060.7757154,-1,1142,7,1
"Departure",11062.6084008,1,1134,8,0
"Service",11062.6084008,1,1135,7,1
"Arrival",11062.8278531,-1,1143,7,1
"Departure",11068.3339143,1,1135,8,0
"Service",11068.3339143,1,1136,7,1
"Arrival",11073.6037756,-1,1144,7,1
"Departure",11074.4156400,1,1136,8,0
"Service",11074.4156400,1,1137,7,1
"Departure",11077.9634967,1,1137,7,0
"Service",11077.9634967,1,1138,6,1
"Arrival",11078.7855753,-1,1145,6,1
"Departure",11079.4432718,1,1138,7,0
"Service",11079.4432718,1,1139,6,1
"Departure",11086.2039988,1,1139,6,0
"Service",11086.2039988,1,1140,5,1
"Departure",11092.4424544,1,1140,5,0
"Service",11092.4424544,1,1141,4,1
"Arrival",11099.9275348,-1,1146,4,1
"Departure",11100.5308366,1,1141,5,0
"Service",11100.5308366,1,1142,4,1
"Arrival",11102.0451430,-1,1147,4,1
"Arrival",11104.3767728,-1,1148,5,1
"Arrival",11106.9608560,-1,1149,6,1
"Departure",11107.2000825,1,1142,7,0
"Service",11107.2000825,1,1143,6,1
"Departure",11109.9690922,1,1143,6,0
"Service",11109.9690922,1,1144,5,1
"Departure",11117.9153122,1,1144,5,0
"Service",11117.9153122,1,1145,4,1
"Departure",11124.8810486,1,1145,4,0
"Service",11124.8810486,1,1146,3,1
"Arrival",11127.7705711,-1,1150,3,1
"Arrival",11130.4083690,-1,1151,4,1
"Departure",11130.5619184,1,1146,5,0
"Service",11130.5619184,1,1147,4,1
"Departure",11143.8534273,1,1147,4,0
"Service",11143.8534273,1,1148,3,1
"Arrival",11144.0840795,-1,1152,3,1
"Arrival",11148.2548247,-1,1153,4,1
"Departure",11148.6039861,1,1148,5,0
"Service",11148.6039861,1,1149,4,1
"Arrival",11155.5513841,-1,1154,4,1
"Arrival",11162.7563829,-1,1155,5,1
"Departure",11164.6241926,1,1149,6,0
"Service",11164.6241926,1,1150,5,1
"Departure",11167.3559906,1,1150,5,0
"Service",11167.3559906,1,1151,4,1
"Departure",11168.0600176,1,1151,4,0
"Service",11168.0600176,1,1152,3,1
"Departure",11170.0749287,1,1152,3,0
"Service",11170.0749287,1,1153,2,1
"Departure",11174.0602497,1,1153,2,0
"Service",11174.0602497,1,1154,1,1
"Arrival",11179.2133087,-1,1156,1,1
"Arrival",11179.2602557,-1,1157,2,1
"Arrival",11181.3166020,-1,1158,3,1
"Arrival",11189.3341588,-1,1159,4,1
"Arrival",11193.0572198,-1,1160,5,1
"Departure",11196.6974763,1,1154,6,0
"Service",11196.6974763,1,1155,5,1
"Departure",11197.9596729,1,1155,5,0
"Service",11197.9596729,1,1156,4,1
"Departure",11203.3659830,1,1156,4,0
"Service",11203.3659830,1,1157,3,1
"Departure",11207.6865370,1,1157,3,0
"Service",11207.6865370,1,1158,2,1
"Arrival",11208.6028549,-1,1161,2,1
"Arrival",11209.9773654,-1,1162,3,1
"Arrival",11211.9169284,-1,1163,4,1
"Departure",11215.1252079,1,1158,5,0
"Service",11215.1252079,1,1159,4,1
"Arrival",11216.5232581,-1,1164,4,1
"Departure",11224.8252712,1,1159,5,0
"Service",11224.8252712,1,1160,4,1
"Arrival",11227.1330777,-1,1165,4,1
"Arrival",11228.8568517,-1,1166,5,1
"Departure",11228.9038360,1,1160,6,0
"Service",11228.9038360,1,1161,5,1
"Departure",11232.9941967,1,1161,5,0
"Service",11232.9941967,1,1162,4,1
"Departure",11238.0353131,1,1162,4,0
"Service",11238.0353131,1,1163,3,1
"Departure",11244.7351063,1,1163,3,0
"Service",11244.7351063,1,1164,2,1
"Arrival",11245.2714142,-1,1167,2,1
"Arrival",11249.8586786,-1,1168,3,1
"Arrival",11250.2454305,-1,1169,4,1
"Departure",11255.1961511,1,1164,5,0
"Service",11255.1961511,1,1165,4,1
"Arrival",11256.6508375,-1,1170,4,1
"Departure",11261.0365705,1,1165,5,0
"Service",11261.0365705,1,1166,4,1
"Departure",11274.2721213,1,1166,4,0
"Service",11274.2721213,1,1167,3,1
"Arrival",11276.4521615,-1,1171,3,1
"Arrival",11277.2862787,-1,1172,4,1
"Departure",11285.3734907,1,1167,5,0
"Service",11285.3734907,1,1168,4,1
"Arrival",11296.0452545,-1,1173,4,1
"Departure",11298.7257156,1,1168,5,0
"Service",11298.7257156,1,1169,4,1
"Departure",11301.4558093,1,1169,4,0
"Service",11301.4558093,1,1170,3,1
"Arrival",11301.6114485,-1,1174,3,1
"Departure",11310.0793483,1,1170,4,0
"Service",11310.0793483,1,1171,3,1
"Arrival",11319.3064413,-1,1175,3,1
"Arrival",11320.0999808,-1,1176,4,1
"Departure",11321.5273564,1,1171,5,0
"Service",11321.5273564,1,1172,4,1
"Arrival",11328.1724610,-1,1177,4,1
"Departure",11330.3837586,1,1172,5,0
"Service",11330.3837586,1,1173,4,1
"Arrival",11331.1494930,-1,1178,4,1
"Departure",11334.4701943,1,1173,5,0
"Service",11334.4701943,1,1174,4,1
"Departure",11340.1369852,1,1174,4,0
"Service",11340.1369852,1,1175,3,1
"Departure",11348.1753200,1,1175,3,0
"Service",11348.1753200,1,1176,2,1
"Departure",11360.9221016,1,1176,2,0
"Service",11360.9221016,1,1177,1,1
"Departure",11367.2538044,1,1177,1,0
"Service",11367.2538044,1,1178,0,1
"Departure",11369.6573205,1,1178,0,0
"Arrival",11379.7983260,-1,1179,0,0
"Service",11379.7983260,1,1179,0,1
"Arrival",11383.2427066,-1,1180,0,1
"Departure",11383.3963066,1,1179,1,0
"Service",11383.3963066,1,1180,0,1
"Departure",11389.1228742,1,1180,0,0
"Arrival",11406.7474510,-1,1181,0,0
"Service",11406.7474510,1,1181,0,1
"Departure",11417.4718097,1,1181,0,0
"Arrival",11442.0039873,-1,1182,0,0
"Service",11442.0039873,1,1182,0,1
"Arrival",11444.5852027,-1,1183,0,1
"Departure",11445.6512200,1,1182,1,0
"Service",11445.6512200,1,1183,0,1
"Arrival",11451.6637572,-1,1184,0,1
"Departure",11455.9392367,1,1183,1,0
"Service",11455.9392367,1,1184,0,1
"Arrival",11457.1894641,-1,1185,0,1
"Departure",11460.1743925,1,1184,1,0
"Service",11460.1743925,1,1185,0,1
"Departure",11467.8619874,1,1185,0,0
"Arrival",11486.9927094,-1,1186,0,0
"Service",11486.9927094,1,1186,0,1
"Arrival",11494.3706970,-1,1187,0,1
"Departure",11497.2697463,1,1186,1,0
"Service",11497.2697463,1,1187,0,1
"Departure",11501.9588248,1,1187,0,0
"Arrival",11506.4855242,-1,1188,0,0
"Service",11506.4855242,1,1188,0,1
"Arrival",11515.1919662,-1,1189,0,1
"Departure",11515.8535965,1,1188,1,0
"Service",11515.8535965,1,1189,0,1
"Arrival",11522.4881984,-1,1190,0,1
"Departure",11523.2404588,1,1189,1,0
"Service",11523.2404588,1,1190,0,1
"Departure",11533.7668788,1,1190,0,0
"Arrival",11539.6633973,-1,1191,0,0
"Service",11539.6633973,1,1191,0,1
"Arrival",11540.5789913,-1,1192,0,1
"Departure",11542.6270480,1,1191,1,0
"Service",11542.6270480,1,1192,0,1
"Arrival",11550.3721128,-1,1193,0,1
"Departure",11553.4711017,1,1192,1,0
"Service",11553.4711017,1,1193,0,1
"Arrival",11557.5548701,-1,1194,0,1
"Departure",11563.2898556,1,1193,1,0
"Service",11563.2898556,1,1194,0,1
"Arrival",11573.5548708,-1,1195,0,1
"Departure",11576.7124500,1,1194,1,0
"Service",11576.7124500,1,1195,0,1
"Arrival",11583.3716235,-1,1196,0,1
"Arrival",11586.2182855,-1,1197,1,1
"Arrival",11591.5688722,-1,1198,2,1
"Departure",11596.9826965,1,1195,3,0
"Service",11596.9826965,1,1196,2,1
"Departure",11601.0461144,1,1196,2,0
"Service",11601.0461144,1,1197,1,1
"Departure",11603.0925284,1,1197,1,0
"Service",11603.0925284,1,1198,0,1
"Departure",11607.4207489,1,1198,0,0
"Arrival",11610.2282222,-1,1199,0,0
"Service",11610.2282222,1,1199,0,1
"Departure",11620.9294157,1,1199,0,0
"Arrival",11640.2217877,-1,1200,0,0
"Service",11640.2217877,1,1200,0,1
"Arrival",11649.5557725,-1,1201,0,1
"Departure",11650.1746471,1,1200,1,0
"Service",11650.1746471,1,1201,0,1
"Departure",11654.0467643,1,1201,0,0
"Arrival",11654.1649816,-1,1202,0,0
"Service",11654.1649816,1,1202,0,1
"Departure",11663.4635438,1,1202,0,0
"Arrival",11669.7796955,-1,1203,0,0
"Service",11669.7796955,1,1203,0,1
"Arrival",11671.3823016,-1,1204,0,1
"Departure",11676.7078152,1,1203,1,0
"Service",11676.7078152,1,1204,0,1
"Departure",11681.3496246,1,1204,0,0
"Arrival",11691.1377770,-1,1205,0,0
"Service",11691.1377770,1,1205,0,1
"Departure",11695.6227501,1,1205,0,0
"Arrival",11701.4597061,-1,1206,0,0
"Service",11701.4597061,1,1206,0,1
"Departure",11703.8504310,1,1206,0,0
"Arrival",11717.6011270,-1,1207,0,0
"Service",11717.6011270,1,1207,0,1
"Departure",11721.1667766,1,1207,0,0
"Arrival",11737.5570972,-1,1208,0,0
"Service",11737.5570972,1,1208,0,1
"Arrival",11742.1795872,-1,1209,0,1
"Departure",11751.5255273,1,1208,1,0
"Service",11751.5255273,1,1209,0,1
"Departure",11770.2043690,1,1209,0,0
"Arrival",11771.1846197,-1,1210,0,0
"Service",11771.1846197,1,1210,0,1
"Departure",11780.3001380,1,1210,0,0
"Arrival",11784.1345608,-1,1211,0,0
"Service",11784.1345608,1,1211,0,1
"Departure",11794.2338546,1,1211,0,0
"Arrival",11796.8620727,-1,1212,0,0
"Service",11796.8620727,1,1212,0,1
"Departure",11808.4675028,1,1212,0,0
"Arrival",11814.0094610,-1,1213,0,0
"Service",11814.0094610,1,1213,0,1
"Arrival",11815.4398612,-1,1214,0,1
"Arrival",11815.4624521,-1,1215,1,1
"Departure",11821.7022572,1,1213,2,0
"Service",11821.7022572,1,1214,1,1
"Departure",11830.7041922,1,1214,1,0
"Service",11830.7041922,1,1215,0,1
"Arrival",11835.1147434,-1,1216,0,1
"Departure",11835.9140855,1,1215,1,0
"Service",11835.9140855,1,1216,0,1
"Departure",11850.7684710,1,1216,0,0
"Arrival",11864.3878899,-1,1217,0,0
"Service",11864.3878899,1,1217,0,1
"Arrival",11871.0914768,-1,1218,0,1
"Departure",11875.3465036,1,1217,1,0
"Service",11875.3465036,1,1218,0,1
"Departure",11889.8603418,1,1218,0,0
"Arrival",11894.1479106,-1,1219,0,0
"Service",11894.1479106,1,1219,0,1
"Arrival",11897.4740171,-1,1220,0,1
"Arrival",11897.9946377,-1,1221,1,1
"Arrival",11902.3874809,-1,1222,2,1
"Arrival",11902.5954681,-1,1223,3,1
"Arrival",11909.7727664,-1,1224,4,1
"Departure",11911.2735802,1,1219,5,0
"Service",11911.2735802,1,1220,4,1
"Arrival",11911.9826724,-1,1225,4,1
"Departure",11920.3615341,1,1220,5,0
"Service",11920.3615341,1,1221,4,1
"Arrival",11926.6172879,-1,1226,4,1
"Arrival",11930.1705938,-1,1227,5,1
"Departure",11937.2442612,1,1221,6,0
"Service",11937.2442612,1,1222,5,1
"Arrival",11941.9760322,-1,1228,5,1
"Departure",11946.2980811,1,1222,6,0
"Service",11946.2980811,1,1223,5,1
"Arrival",11951.5042002,-1,1229,5,1
"Arrival",11968.7956796,-1,1230,6,1
"Arrival",11968.7987514,-1,1231,7,1
"Arrival",11970.5126980,-1,1232,8,1
"Departure",11974.7862336,1,1223,9,0
"Service",11974.7862336,1,1224,8,1
"Departure",11985.3233807,1,1224,8,0
"Service",11985.3233807,1,1225,7,1
"Arrival",11987.3707988,-1,1233,7,1
"Departure",11995.0222576,1,1225,8,0
"Service",11995.0222576,1,1226,7,1
"Arrival",11995.1210108,-1,1234,7,1
"Arrival",11996.9163723,-1,1235,8,1
"Arrival",11997.2439517,-1,1236,9,1
"Arrival",12003.4804901,-1,1237,10,1
"Departure",12007.8237727,1,1226,11,0
"Service",12007.8237727,1,1227,10,1
"Departure",12016.4746934,1,1227,10,0
"Service",12016.4746934,1,1228,9,1
"Arrival",12017.5482781,-1,1238,9,1
"Departure",12025.2745501,1,1228,10,0
"Service",12025.2745501,1,1229,9,1
"Departure",12032.6939108,1,1229,9,0
"Service",12032.6939108,1,1230,8,1
"Departure",12042.6274008,1,1230,8,0
"Service",12042.6274008,1,1231,7,1
"Arrival",12047.5169954,-1,1239,7,1
"Departure",12048.4678176,1,1231,8,0
"Service",12048.4678176,1,1232,7,1
"Arrival",12048.7496741,-1,1240,7,1
"Arrival",12055.6858071,-1,1241,8,1
"Departure",12062.2549322,1,1232,9,0
"Service",12062.2549322,1,1233,8,1
"Departure",12064.9788675,1,1233,8,0
"Service",12064.9788675,1,1234,7,1
"Arrival",12065.4714120,-1,1242,7,1
"Departure",12073.0932755,1,1234,8,0
"Service",12073.0932755,1,1235,7,1
"Arrival",12073.5905300,-1,1243,7,1
"Departure",12082.7701511,1,1235,8,0
"Service",12082.7701511,1,1236,7,1
"Arrival",12083.9555684,-1,1244,7,1
"Arrival",12089.2682891,-1,1245,8,1
"Departure",12092.3101084,1,1236,9,0
"Service",12092.3101084,1,1237,8,1
"Arrival",12092.8218347,-1,1246,8,1
"Arrival",12093.1597786,-1,1247,9,1
"Arrival",12096.0107167,-1,1248,10,1
"Departure",12107.8678729,1,1237,11,0
"Service",12107.8678729,1,1238,10,1
"Departure",12113.9794065,1,1238,10,0
"Service",12113.9794065,1,1239,9,1
"Departure",12116.8283905,1,1239,9,0
"Service",12116.8283905,1,1240,8,1
"Departure",12123.3899161,1,1240,8,0
"Service",12123.3899161,1,1241,7,1
"Departure",12127.7831634,1,1241,7,0
"Service",12127.7831634,1,1242,6,1
"Departure",12132.4503591,1,1242,6,0
"Service",12132.4503591,1,1243,5,1
"Arrival",12132.7589817,-1,1249,5,1
"Departure",12138.9388964,1,1243,6,0
"Service",12138.9388964,1,1244,5,1
"Departure",12142.1530013,1,1244,5,0
"Service",12142.1530013,1,1245,4,1
"Arrival",12152.1769130,-1,1250,4,1
"Departure",12159.4265102,1,1245,5,0
"Service",12159.4265102,1,1246,4,1
"Arrival",12167.0941314,-1,1251,4,1
"Departure",12168.5162484,1,1246,5,0
"Service",12168.5162484,1,1247,4,1
"Arrival",12172.6795174,-1,1252,4,1
"Departure",12174.8325776,1,1247,5,0
"Service",12174.8325776,1,1248,4,1
"Departure",12178.4468891,1,1248,4,0
"Service",12178.4468891,1,1249,3,1
"Arrival",12179.8022901,-1,1253,3,1
"Arrival",12183.8838447,-1,1254,4,1
"Departure",12185.0310253,1,1249,5,0
"Service",12185.0310253,1,1250,4,1
"Arrival",12187.5091380,-1,1255,4,1
"Arrival",12190.2778398,-1,1256,5,1
"Arrival",12192.1961892,-1,1257,6,1
"Departure",12203.3574304,1,1250,7,0
"Service",12203.3574304,1,1251,6,1
"Arrival",12205.7408117,-1,1258,6,1
"Arrival",12207.6341983,-1,1259,7,1
"Arrival",12210.7462587,-1,1260,8,1
"Departure",12219.3056778,1,1251,9,0
"Service",12219.3056778,1,1252,8,1
"Arrival",12221.5307917,-1,1261,8,1
"Departure",12223.1305408,1,1252,9,0
"Service",12223.1305408,1,1253,8,1
"Arrival",12226.0924021,-1,1262,8,1
"Departure",12226.9050451,1,1253,9,0
"Service",12226.9050451,1,1254,8,1
"Departure",12233.4917639,1,1254,8,0
"Service",12233.4917639,1,1255,7,1
"Departure",12240.3512114,1,1255,7,0
"Service",12240.3512114,1,1256,6,1
"Departure",12251.4233553,1,1256,6,0
"Service",12251.4233553,1,1257,5,1
"Departure",12256.5193654,1,1257,5,0
"Service",12256.5193654,1,1258,4,1
"Arrival",12257.2237517,-1,1263,4,1
"Arrival",12262.4874598,-1,1264,5,1
"Departure",12270.5900254,1,1258,6,0
"Service",12270.5900254,1,1259,5,1
"Departure",12282.7371653,1,1259,5,0
"Service",12282.7371653,1,1260,4,1
"Arrival",12285.9654049,-1,1265,4,1
"Arrival",12291.4329628,-1,1266,5,1
"Departure",12295.6603877,1,1260,6,0
"Service",12295.6603877,1,1261,5,1
"Arrival",12299.1112202,-1,1267,5,1
"Departure",12302.8465641,1,1261,6,0
"Service",12302.8465641,1,1262,5,1
"Arrival",12303.3402376,-1,1268,5,1
"Departure",12310.0260771,1,1262,6,0
"Service",12310.0260771,1,1263,5,1
"Departure",12314.0971540,1,1263,5,0
"Service",12314.0971540,1,1264,4,1
"Departure",12321.0716674,1,1264,4,0
"Service",12321.0716674,1,1265,3,1
"Arrival",12321.8615257,-1,1269,3,1
"Departure",12335.1986062,1,1265,4,0
"Service",12335.1986062,1,1266,3,1
"Departure",12341.0608123,1,1266,3,0
"Service",12341.0608123,1,1267,2,1
"Arrival",12346.4777732,-1,1270,2,1
"Arrival",12352.4180157,-1,1271,3,1
"Departure",12353.7056795,1,1267,4,0
"Service",12353.7056795,1,1268,3,1
"Departure",12363.3577212,1,1268,3,0
"Service",12363.3577212,1,1269,2,1
"Departure",12367.9500886,1,1269,2,0
"Service",12367.9500886,1,1270,1,1
"Arrival",12369.2529573,-1,1272,1,1
"Departure",12374.6779452,1,1270,2,0
"Service",12374.6779452,1,1271,1,1
"Arrival",12377.1472871,-1,1273,1,1
"Departure",12381.9323606,1,1271,2,0
"Service",12381.9323606,1,1272,1,1
"Arrival",12389.2004010,-1,1274,1,1
"Arrival",12389.5442078,-1,1275,2,1
"Arrival",12391.4263598,-1,1276,3,1
"Departure",12392.7566010,1,1272,4,0
"Service",12392.7566010,1,1273,3,1
"Arrival",12397.8272757,-1,1277,3,1
"Arrival",12398.7950321,-1,1278,4,1
"Departure",12399.3709415,1,1273,5,0
"Service",12399.3709415,1,1274,4,1
"Departure",12402.9585382,1,1274,4,0
"Service",12402.9585382,1,1275,3,1
"Arrival",12413.8450183,-1,1279,3,1
"Arrival",12422.4012954,-1,1280,4,1
"Departure",12428.0041742,1,1275,5,0
"Service",12428.0041742,1,1276,4,1
"Departure",12434.8038129,1,1276,4,0
"Service",12434.8038129,1,1277,3,1
"Departure",12440.3208379,1,1277,3,0
"Service",12440.3208379,1,1278,2,1
"Arrival",12449.4028984,-1,1281,2,1
"Arrival",12452.1173409,-1,1282,3,1
"Arrival",12454.2555493,-1,1283,4,1
"Departure",12456.1492681,1,1278,5,0
"Service",12456.1492681,1,1279,4,1
"Arrival",12456.4040194,-1,1284,4,1
"Arrival",12460.6234975,-1,1285,5,1
"Departure",12468.5268833,1,1279,6,0
"Service",12468.5268833,1,1280,5,1
"Arrival",12475.2009965,-1,1286,5,1
"Arrival",12476.7532078,-1,1287,6,1
"Departure",12477.6818092,1,1280,7,0
"Service",12477.6818092,1,1281,6,1
"Departure",12481.5272958,1,1281,6,0
"Service",12481.5272958,1,1282,5,1
"Departure",12492.0202897,1,1282,5,0
"Service",12492.0202897,1,1283,4,1
"Departure",12495.8646460,1,1283,4,0
"Service",12495.8646460,1,1284,3,1
"Departure",12501.2889485,1,1284,3,0
"Service",12501.2889485,1,1285,2,1
"Arrival",12501.4520998,-1,1288,2,1
"Arrival",12502.1883674,-1,1289,3,1
"Departure",12505.4474631,1,1285,4,0
"Service",12505.4474631,1,1286,3,1
"Departure",12507.2938225,1,1286,3,0
"Service",12507.2938225,1,1287,2,1
"Arrival",12509.1621548,-1,1290,2,1
"Arrival",12515.1295781,-1,1291,3,1
"Arrival",12518.0853631,-1,1292,4,1
"Arrival",12524.1032728,-1,1293,5,1
"Arrival",12524.3462200,-1,1294,6,1
"Departure",12529.8519671,1,1287,7,0
"Service",12529.8519671,1,1288,6,1
"Arrival",12535.3552956,-1,1295,6,1
"Arrival",12540.1668707,-1,1296,7,1
"Arrival",12540.7472295,-1,1297,8,1
"Departure",12542.4123652,1,1288,9,0
"Service",12542.4123652,1,1289,8,1
"Departure",12545.9118917,1,1289,8,0
"Service",12545.9118917,1,1290,7,1
"Arrival",12552.6029130,-1,1298,7,1
"Departure",12559.4177316,1,1290,8,0
"Service",12559.4177316,1,1291,7,1
"Departure",12567.0356527,1,1291,7,0
"Service",12567.0356527,1,1292,6,1
"Arrival",12567.5757727,-1,1299,6,1
"Arrival",12572.0479383,-1,1300,7,1
"Arrival",12575.0584384,-1,1301,8,1
"Arrival",12583.1707008,-1,1302,9,1
"Departure",12583.7755160,1,1292,10,0
"Service",12583.7755160,1,1293,9,1
"Arrival",12583.9943000,-1,1303,9,1
"Arrival",12586.4208481,-1,1304,10,1
"Arrival",12588.0290925,-1,1305,11,1
"Departure",12597.4709726,1,1293,12,0
"Service",12597.4709726,1,1294,11,1
"Departure",12603.1054962,1,1294,11,0
"Service",12603.1054962,1,1295,10,1
"Departure",12612.1467324,1,1295,10,0
"Service",12612.1467324,1,1296,9,1
"Arrival",12618.7771506,-1,1306,9,1
"Arrival",12620.0139751,-1,1307,10,1
"Departure",12622.0233283,1,1296,11,0
"Service",12622.0233283,1,1297,10,1
