"Customer ID","Server ID","Arrival Time","Service Start Time","Departure Time","Service Duration","Queue Delay Time"
1,1,2.01503254830,2.01503254830,6.58392374129,4.56889119300,0.00000000000
2,1,2.12594265889,6.58392374129,11.6632519800,5.07932823875,4.45798108240
3,1,10.0725224278,11.6632519800,16.7126189879,5.04936700789,1.59072955227
4,1,29.7758180833,29.7758180833,40.8109988293,11.0351807460,0.00000000000
5,1,37.7923474447,40.8109988293,44.4587212378,3.64772240845,3.01865138460
6,1,83.0002494953,83.0002494953,88.6181122046,5.61786270926,0.00000000000
7,1,98.5053609090,98.5053609090,102.856574856,4.35121394658,0.00000000000
8,1,101.939664754,102.856574856,118.794496637,15.9379217810,0.916910101778
9,1,126.398699459,126.398699459,131.893450980,5.49475152045,0.00000000000
10,1,134.921490720,134.921490720,142.384056524,7.46256580360,0.00000000000
11,1,142.828731669,142.828731669,147.149157741,4.32042607139,0.00000000000
12,1,144.989465720,147.149157741,156.807808152,9.65865041139,2.15969202057
13,1,155.397786674,156.807808152,176.128000301,19.3201921487,1.41002147812
14,1,157.511786487,176.128000301,188.435657217,12.3076569161,18.6162138139
15,1,159.678654018,188.435657217,199.188470944,10.7528137276,28.7570031992
16,1,166.652193453,199.188470944,205.353457872,6.16498692753,32.5362774913
17,1,175.676993240,205.353457872,214.127284367,8.77382649499,29.6764646324
18,1,181.463245627,214.127284367,221.007277521,6.87999315388,32.6640387401
19,1,195.977232273,221.007277521,227.096952053,6.08967453209,25.0300452477
20,1,215.497915819,227.096952053,241.260677290,14.1637252367,11.5990362343
21,1,217.317139530,241.260677290,246.930695721,5.67001843177,23.9435377593
22,1,253.104403472,253.104403472,258.320969879,5.21656640751,0.00000000000
23,1,253.686283909,258.320969879,274.201821380,15.8808515013,4.63468597003
24,1,255.075960359,274.201821380,282.834253519,8.63243213894,19.1258610212
25,1,260.679893871,282.834253519,293.723372475,10.8891189559,22.1543596479
26,1,262.561254888,293.723372475,298.950412261,5.22703978581,31.1621175876
27,1,266.565939154,298.950412261,306.170009928,7.21959766651,32.3844731070
28,1,273.289271142,306.170009928,314.106206606,7.93619667865,32.8807387860
29,1,298.106678717,314.106206606,317.568646210,3.46243960335,15.9995278892
30,1,317.335829756,317.568646210,324.134836619,6.56619040949,0.232816453306
31,1,347.349301011,347.349301011,363.341696990,15.9923959790,0.00000000000
32,1,349.828770920,363.341696990,370.939407813,7.59771082304,13.5129260701
