"Customer ID","Server ID","Arrival Time","Service Start Time","Departure Time","Service Duration","Queue Delay Time"
1,1,0.510366615073,0.510366615073,1.23112183225,0.720755217181,0.00000000000
6,5,3.59721719522,3.59721719522,3.63474593702,0.375287418039E-01,0.00000000000
4,3,3.53729232869,3.53729232869,3.74163813562,0.204345806935,0.00000000000
2,1,1.97254320531,1.97254320531,3.81554754637,1.84300434106,0.00000000000
7,5,3.60132028353,3.63474593702,3.98989258865,0.355146651629,0.334256534948E-01
3,2,3.19418271999,3.19418271999,4.16805931869,0.973876598704,0.00000000000
5,4,3.53878090450,3.53878090450,5.01599672991,1.47721582541,0.00000000000
8,1,7.20818452906,7.20818452906,7.51967710238,0.311492573324,0.00000000000
9,1,9.24912315687,9.24912315687,10.1226853367,0.873562179871,0.00000000000
12,3,10.8116014260,10.8116014260,11.3224283549,0.510826928939,0.00000000000
11,1,10.5769748349,10.5769748349,11.7825692039,1.20559436897,0.00000000000
10,2,9.81090577128,9.81090577128,12.0419171128,2.23101134151,0.00000000000
13,4,11.0265436761,11.0265436761,13.7239829816,2.69743930552,0.00000000000
14,1,14.5521705817,14.5521705817,14.9559862017,0.403815619956,0.00000000000
16,2,16.1078013104,16.1078013104,16.1870994999,0.792981894710E-01,0.00000000000
15,1,15.7203172682,15.7203172682,17.1169411831,1.39662391487,0.00000000000
17,1,17.1877263168,17.1877263168,17.5073610300,0.319634713208,0.00000000000
18,1,19.4007495139,19.4007495139,19.4377557025,0.370061886258E-01,0.00000000000
19,1,21.6918275777,21.6918275777,23.0184041918,1.32657661409,0.00000000000
20,1,24.5813848266,24.5813848266,24.7170420159,0.135657189325,0.00000000000
21,1,25.1126898425,25.1126898425,25.4116350138,0.298945171297,0.00000000000
22,1,26.9654904095,26.9654904095,27.1735313345,0.208040925007,0.00000000000
23,1,28.4466022436,28.4466022436,28.7246222276,0.278019983991,0.00000000000
26,3,29.0727017001,29.0727017001,29.4750254664,0.402323766229,0.00000000000
25,1,29.0424056041,29.0424056041,29.7352901933,0.692884589166,0.00000000000
24,2,28.5519944684,28.5519944684,29.9803493798,1.42835491139,0.00000000000
27,3,29.6877419806,29.6877419806,30.6451406119,0.957398631340,0.00000000000
28,1,30.1834574696,30.1834574696,31.5051203395,1.32166286989,0.00000000000
30,1,31.6285986749,31.6285986749,31.7119175331,0.833188581704E-01,0.00000000000
31,1,32.0665504002,32.0665504002,32.1198926457,0.533422455323E-01,0.00000000000
29,2,30.6811278676,30.6811278676,32.5231217384,1.84199387077,0.00000000000
32,1,33.9484323039,33.9484323039,34.3303252130,0.381892909075,0.00000000000
33,1,35.2483462966,35.2483462966,36.2010922116,0.952745914989,0.00000000000
35,3,36.1614619914,36.1614619914,36.5998726649,0.438410673496,0.00000000000
34,2,35.8695082780,35.8695082780,37.1276539860,1.25814570797,0.00000000000
36,1,37.7380186752,37.7380186752,37.9993224475,0.261303772241,0.00000000000
37,2,37.9277037222,37.9277037222,38.6990981349,0.771394412695,0.00000000000
40,2,39.2713407805,39.2713407805,39.2959539204,0.246131399713E-01,0.00000000000
41,2,39.6164772411,39.6164772411,39.6689297673,0.524525262462E-01,0.00000000000
42,2,39.9860460769,39.9860460769,39.9911745757,0.512849882875E-02,0.00000000000
38,1,38.4247371321,38.4247371321,40.3791103991,1.95437326700,0.00000000000
43,2,40.3299036485,40.3299036485,40.5469219053,0.217018256855,0.00000000000
44,1,40.5091738432,40.5091738432,40.7356269730,0.226453129859,0.00000000000
39,3,38.5499036286,38.5499036286,41.7698183377,3.21991470914,0.00000000000
45,1,41.6324230907,41.6324230907,42.4923053899,0.859882299191,0.00000000000
46,2,42.4437621063,42.4437621063,43.0353409094,0.591578803030,0.00000000000
47,1,42.6466695708,42.6466695708,45.3972858124,2.75061624163,0.00000000000
48,2,45.3514537547,45.3514537547,45.9763881921,0.624934437424,0.00000000000
50,2,48.9811508682,48.9811508682,49.0919156017,0.110764733527,0.00000000000
49,1,47.9283815241,47.9283815241,49.5462950582,1.61791353402,0.00000000000
51,1,49.6003074280,49.6003074280,50.9359128407,1.33560541263,0.00000000000
54,1,51.3589928195,51.3589928195,51.6398675264,0.280874706882,0.00000000000
52,2,50.6448313148,50.6448313148,51.6407993637,0.995968048859,0.00000000000
53,3,50.7901295844,50.7901295844,51.8637023827,1.07357279826,0.00000000000
56,2,55.2845211623,55.2845211623,55.8363734719,0.551852309655,0.00000000000
55,1,54.6891068325,54.6891068325,57.9584986719,3.26939183942,0.00000000000
58,2,60.5237210928,60.5237210928,61.1651345061,0.641413413386,0.00000000000
57,1,60.0868629184,60.0868629184,61.5558209750,1.46895805657,0.00000000000
59,2,61.4812918189,61.4812918189,63.6031076644,2.12181584551,0.00000000000
61,3,62.8152366612,62.8152366612,63.7288857596,0.913649098358,0.00000000000
60,1,62.5480273860,62.5480273860,64.3233656508,1.77533826478,0.00000000000
64,1,64.3321423743,64.3321423743,65.0819190330,0.749776658723,0.00000000000
63,2,63.7174643766,63.7174643766,65.2706110945,1.55314671788,0.00000000000
