"Event Type","Start Time","Server ID","Customer ID","Queue Size","Busy Servers"
"Arrival",19.0016897572,-1,38,0,1
"Service",19.0016897572,2,38,0,2
"Departure",19.4456583437,1,37,0,1
"Arrival",19.6318146750,-1,39,0,1
"Service",19.6318146750,1,39,0,2
"Departure",19.8439274097,2,38,0,1
"Arrival",20.0683997493,-1,40,0,1
"Service",20.0683997493,2,40,0,2
"Departure",20.0760068394,1,39,0,1
"Departure",20.5830331177,2,40,0,0
"Arrival",20.7457549258,-1,41,0,0
"Service",20.7457549258,1,41,0,1
"Departure",21.2243309699,1,41,0,0
"Arrival",21.3205536172,-1,42,0,0
"Service",21.3205536172,1,42,0,1
"Arrival",21.3715367132,-1,43,0,1
"Service",21.3715367132,2,43,0,2
"Departure",21.5965088782,1,42,0,1
"Arrival",21.7303456762,-1,44,0,1
"Service",21.7303456762,1,44,0,2
"Arrival",21.7658278662,-1,45,0,2
"Departure",21.7842860261,2,43,1,1
"Service",21.7842860261,2,45,0,2
"Departure",22.1952671616,1,44,0,1
"Departure",22.2144962232,2,45,0,0
"Arrival",22.9491950109,-1,46,0,0
"Service",22.9491950109,1,46,0,1
"Departure",23.3924737875,1,46,0,0
"Arrival",24.0016773925,-1,47,0,0
"Service",24.0016773925,1,47,0,1
"Arrival",24.0593132774,-1,48,0,1
"Service",24.0593132774,2,48,0,2
"Arrival",24.1041356174,-1,49,0,2
"Departure",24.1059899065,1,47,1,1
"Service",24.1059899065,1,49,0,2
"Arrival",24.3829726897,-1,50,0,2
"Departure",24.4868854087,1,49,1,1
"Service",24.4868854087,1,50,0,2
"Departure",24.5766055449,1,50,0,1
"Departure",24.7649545791,2,48,0,0
"Arrival",25.2371894624,-1,51,0,0
"Service",25.2371894624,1,51,0,1
"Departure",25.3512847446,1,51,0,0
"Arrival",25.6321605062,-1,52,0,0
"Service",25.6321605062,1,52,0,1
"Departure",25.7948097969,1,52,0,0
"Arrival",26.2168254055,-1,53,0,0
"Service",26.2168254055,1,53,0,1
"Arrival",26.3144113174,-1,54,0,1
"Service",26.3144113174,2,54,0,2
"Departure",26.8498924317,1,53,0,1
"Arrival",27.0789211568,-1,55,0,1
"Service",27.0789211568,1,55,0,2
"Departure",27.2001903840,1,55,0,1
"Arrival",27.4101683974,-1,56,0,1
"Service",27.4101683974,1,56,0,2
"Departure",27.5546133394,2,54,0,1
"Departure",27.5905784573,1,56,0,0
"Arrival",27.9683386235,-1,57,0,0
"Service",27.9683386235,1,57,0,1
"Departure",28.0623683289,1,57,0,0
"Arrival",28.2529706860,-1,58,0,0
"Service",28.2529706860,1,58,0,1
"Arrival",28.3210906917,-1,59,0,1
"Service",28.3210906917,2,59,0,2
"Departure",28.3419252367,2,59,0,1
"Arrival",28.3661707993,-1,60,0,1
"Service",28.3661707993,2,60,0,2
"Departure",28.3695161837,2,60,0,1
"Departure",28.3990837659,1,58,0,0
"Arrival",28.8662376435,-1,61,0,0
"Service",28.8662376435,1,61,0,1
"Departure",29.1547182167,1,61,0,0
"Arrival",29.3276991651,-1,62,0,0
"Service",29.3276991651,1,62,0,1
"Arrival",29.3879591106,-1,63,0,1
"Service",29.3879591106,2,63,0,2
"Arrival",29.5087148686,-1,64,0,2
"Departure",29.5490587503,-1,64,0,2
"Departure",29.6028415519,2,63,0,1
"Departure",29.6336189228,1,62,0,0
"Arrival",30.7257277671,-1,65,0,0
"Service",30.7257277671,1,65,0,1
"Arrival",31.0276100779,-1,66,0,1
"Service",31.0276100779,2,66,0,2
"Departure",31.6445952601,2,66,0,1
"Departure",31.7587391973,1,65,0,0
"Arrival",32.2151486696,-1,67,0,0
"Service",32.2151486696,1,67,0,1
"Departure",32.2627862668,1,67,0,0
"Arrival",32.4273910615,-1,68,0,0
"Service",32.4273910615,1,68,0,1
"Departure",32.5708502041,1,68,0,0
"Arrival",33.1455314769,-1,69,0,0
"Service",33.1455314769,1,69,0,1
"Arrival",33.2373624187,-1,70,0,1
"Service",33.2373624187,2,70,0,2
"Departure",33.5165664815,1,69,0,1
"Departure",33.8421067704,2,70,0,0
"Arrival",34.3538874058,-1,71,0,0
"Service",34.3538874058,1,71,0,1
"Arrival",34.6776409969,-1,72,0,1
"Service",34.6776409969,2,72,0,2
"Departure",34.9893493394,2,72,0,1
"Departure",34.9956764588,1,71,0,0
"Arrival",35.1864737752,-1,73,0,0
"Service",35.1864737752,1,73,0,1
"Departure",35.2363623713,1,73,0,0
"Arrival",35.9102751821,-1,74,0,0
"Service",35.9102751821,1,74,0,1
"Arrival",36.3531502960,-1,75,0,1
"Service",36.3531502960,2,75,0,2
"Arrival",36.4877248887,-1,76,0,2
"Departure",36.4992234741,1,74,1,1
"Service",36.4992234741,1,76,0,2
"Departure",36.5449552155,1,76,0,1
"Arrival",36.8070555655,-1,77,0,1
"Service",36.8070555655,1,77,0,2
"Departure",36.8659584194,2,75,0,1
"Arrival",36.9636541113,-1,78,0,1
"Service",36.9636541113,2,78,0,2
"Departure",36.9738623712,2,78,0,1
"Arrival",37.1829512033,-1,79,0,1
"Service",37.1829512033,2,79,0,2
"Arrival",37.5999671437,-1,80,0,2
"Departure",37.6387645377,2,79,1,1
"Service",37.6387645377,2,80,0,2
"Departure",37.6993764019,1,77,0,1
"Departure",37.7812400438,2,80,0,0
"Arrival",38.3231914477,-1,81,0,0
"Service",38.3231914477,1,81,0,1
"Departure",38.5682504938,1,81,0,0
"Arrival",38.5895935096,-1,82,0,0
"Service",38.5895935096,1,82,0,1
"Arrival",38.8666943766,-1,83,0,1
"Service",38.8666943766,2,83,0,2
"Arrival",39.0120720030,-1,84,0,2
"Arrival",39.0718220860,-1,85,1,2
"Arrival",39.2559312695,-1,86,2,2
"Arrival",39.4231994099,-1,87,3,2
"Departure",39.4231994099,-1,87,3,2
"Departure",39.4307517350,2,83,3,1
"Service",39.4307517350,2,84,2,2
"Departure",39.4793457856,-1,85,1,2
"Departure",39.4821469174,2,84,1,1
"Service",39.4821469174,2,86,0,2
"Arrival",39.6490098399,-1,88,0,2
"Departure",39.6802702505,2,86,1,1
"Service",39.6802702505,2,88,0,2
"Departure",39.7575061231,2,88,0,1
"Departure",39.7608701450,1,82,0,0
"Arrival",40.0407962025,-1,89,0,0
"Service",40.0407962025,1,89,0,1
"Departure",40.7271009813,1,89,0,0
"Arrival",42.2679910804,-1,90,0,0
"Service",42.2679910804,1,90,0,1
"Departure",42.5643547937,1,90,0,0
"Arrival",43.2336367120,-1,91,0,0
"Service",43.2336367120,1,91,0,1
"Departure",43.2796926628,1,91,0,0
"Arrival",44.3318282725,-1,92,0,0
"Service",44.3318282725,1,92,0,1
"Arrival",44.8571200313,-1,93,0,1
"Service",44.8571200313,2,93,0,2
"Departure",44.8698162561,1,92,0,1
"Arrival",44.8914165901,-1,94,0,1
"Service",44.8914165901,1,94,0,2
"Arrival",44.9890007350,-1,95,0,2
"Departure",45.2035120753,2,93,1,1
"Service",45.2035120753,2,95,0,2
"Departure",45.2308733588,2,95,0,1
"Departure",45.3028467517,1,94,0,0
"Arrival",45.3905943228,-1,96,0,0
"Service",45.3905943228,1,96,0,1
"Arrival",45.5475178741,-1,97,0,1
"Service",45.5475178741,2,97,0,2
"Arrival",45.7818729317,-1,98,0,2
"Departure",45.9472058031,2,97,1,1
"Service",45.9472058031,2,98,0,2
"Departure",46.0433711305,1,96,0,1
"Departure",46.5339154321,2,98,0,0
"Arrival",46.9882594640,-1,99,0,0
"Service",46.9882594640,1,99,0,1
"Arrival",47.1264483410,-1,100,0,1
"Service",47.1264483410,2,100,0,2
"Departure",47.1719128069,2,100,0,1
"Arrival",47.2981949201,-1,101,0,1
"Service",47.2981949201,2,101,0,2
"Departure",47.4237946509,1,99,0,1
"Departure",47.6168519590,2,101,0,0
"Arrival",47.8067086450,-1,102,0,0
"Service",47.8067086450,1,102,0,1
"Arrival",47.9348068229,-1,103,0,1
"Service",47.9348068229,2,103,0,2
"Departure",48.1109869840,2,103,0,1
"Arrival",48.3492196525,-1,104,0,1
"Service",48.3492196525,2,104,0,2
"Departure",48.4792087163,2,104,0,1
"Departure",48.6723373228,1,102,0,0
"Arrival",49.3020788941,-1,105,0,0
"Service",49.3020788941,1,105,0,1
"Departure",49.3637231473,1,105,0,0
"Arrival",51.3531367647,-1,106,0,0
"Service",51.3531367647,1,106,0,1
"Departure",51.4833444013,1,106,0,0
"Arrival",51.7939242873,-1,107,0,0
"Service",51.7939242873,1,107,0,1
"Departure",52.0652259988,1,107,0,0
"Arrival",52.3312476263,-1,108,0,0
"Service",52.3312476263,1,108,0,1
"Arrival",52.3877185064,-1,109,0,1
"Service",52.3877185064,2,109,0,2
"Departure",52.5581155211,2,109,0,1
"Arrival",52.5888384044,-1,110,0,1
"Service",52.5888384044,2,110,0,2
"Departure",52.6192871930,2,110,0,1
"Arrival",52.8959778822,-1,111,0,1
"Service",52.8959778822,2,111,0,2
"Arrival",52.9155320557,-1,112,0,2
"Departure",52.9725189411,1,108,1,1
"Service",52.9725189411,1,112,0,2
"Departure",53.0295724357,2,111,0,1
"Arrival",53.3299544315,-1,113,0,1
"Service",53.3299544315,2,113,0,2
"Departure",53.3920596154,1,112,0,1
"Arrival",53.7182589427,-1,114,0,1
"Service",53.7182589427,1,114,0,2
"Arrival",53.8393476244,-1,115,0,2
"Arrival",53.8987816109,-1,116,1,2
"Departure",53.9228176094,1,114,2,1
"Service",53.9228176094,1,115,1,2
"Departure",54.0158091078,2,113,1,1
"Service",54.0158091078,2,116,0,2
"Arrival",54.0676645250,-1,117,0,2
"Arrival",54.1688060326,-1,118,1,2
"Departure",54.4762275940,2,116,2,1
"Service",54.4762275940,2,117,1,2
"Arrival",54.4787478078,-1,119,1,2
"Departure",54.4820736876,2,117,2,1
"Service",54.4820736876,2,118,1,2
"Departure",54.4855286970,-1,119,0,2
"Arrival",54.5255986323,-1,120,0,2
"Departure",54.7850633487,1,115,1,1
"Service",54.7850633487,1,120,0,2
"Departure",54.8428162646,2,118,0,1
"Arrival",55.1464758988,-1,121,0,1
"Service",55.1464758988,2,121,0,2
"Arrival",55.2787629230,-1,122,0,2
"Departure",55.6056203093,-1,122,0,2
"Departure",56.1364488136,2,121,0,1
"Departure",56.3240908199,1,120,0,0
"Arrival",56.3339192291,-1,123,0,0
"Service",56.3339192291,1,123,0,1
"Departure",56.4155777049,1,123,0,0
"Arrival",56.4160007253,-1,124,0,0
"Service",56.4160007253,1,124,0,1
"Departure",56.4433442549,1,124,0,0
"Arrival",56.4601367569,-1,125,0,0
"Service",56.4601367569,1,125,0,1
"Departure",56.6181304322,1,125,0,0
"Arrival",57.0183991992,-1,126,0,0
"Service",57.0183991992,1,126,0,1
"Arrival",57.2042099889,-1,127,0,1
"Service",57.2042099889,2,127,0,2
"Departure",57.3097031699,2,127,0,1
"Arrival",57.4858963836,-1,128,0,1
"Service",57.4858963836,2,128,0,2
"Departure",57.6727620788,2,128,0,1
"Arrival",57.7981607128,-1,129,0,1
"Service",57.7981607128,2,129,0,2
"Departure",57.8724252514,2,129,0,1
"Departure",58.5720427880,1,126,0,0
"Arrival",60.5580337201,-1,130,0,0
"Service",60.5580337201,1,130,0,1
"Arrival",60.6173335210,-1,131,0,1
"Service",60.6173335210,2,131,0,2
"Departure",60.7845154328,2,131,0,1
"Departure",60.9739471103,1,130,0,0
"Arrival",61.2012335337,-1,132,0,0
"Service",61.2012335337,1,132,0,1
"Arrival",61.5347410722,-1,133,0,1
"Service",61.5347410722,2,133,0,2
"Departure",61.7746305557,2,133,0,1
"Arrival",62.2676511558,-1,134,0,1
"Service",62.2676511558,2,134,0,2
"Arrival",62.3022046619,-1,135,0,2
"Departure",62.5220158574,-1,135,0,2
"Departure",62.5450268879,2,134,0,1
"Departure",62.8264214604,1,132,0,0
"Arrival",63.6756957277,-1,136,0,0
"Service",63.6756957277,1,136,0,1
"Departure",63.8112015860,1,136,0,0
"Arrival",64.7942891616,-1,137,0,0
"Service",64.7942891616,1,137,0,1
"Departure",64.9269759961,1,137,0,0
"Arrival",64.9885538987,-1,138,0,0
"Service",64.9885538987,1,138,0,1
"Arrival",65.1598954453,-1,139,0,1
"Service",65.1598954453,2,139,0,2
"Departure",65.2455075656,2,139,0,1
"Departure",65.4231398020,1,138,0,0
"Arrival",66.8168173554,-1,140,0,0
"Service",66.8168173554,1,140,0,1
"Departure",67.0140792064,1,140,0,0
"Arrival",68.0440178863,-1,141,0,0
"Service",68.0440178863,1,141,0,1
"Departure",68.1645270761,1,141,0,0
"Arrival",68.2043458884,-1,142,0,0
"Service",68.2043458884,1,142,0,1
"Arrival",68.4733819875,-1,143,0,1
"Service",68.4733819875,2,143,0,2
"Departure",68.5665418644,2,143,0,1
"Departure",68.7068552084,1,142,0,0
"Arrival",69.2397755497,-1,144,0,0
"Service",69.2397755497,1,144,0,1
"Arrival",69.2611777986,-1,145,0,1
"Service",69.2611777986,2,145,0,2
"Departure",69.3415666406,2,145,0,1
"Departure",69.3597299135,1,144,0,0
"Arrival",69.3938935114,-1,146,0,0
"Service",69.3938935114,1,146,0,1
"Arrival",69.6250680324,-1,147,0,1
"Service",69.6250680324,2,147,0,2
"Departure",69.7211592937,1,146,0,1
"Departure",69.8055247801,2,147,0,0
"Arrival",70.1276951683,-1,148,0,0
"Service",70.1276951683,1,148,0,1
"Departure",70.6231703649,1,148,0,0
"Arrival",71.0330939032,-1,149,0,0
"Service",71.0330939032,1,149,0,1
"Departure",71.4210187953,1,149,0,0
"Arrival",72.1822734471,-1,150,0,0
"Service",72.1822734471,1,150,0,1
"Arrival",72.1911439852,-1,151,0,1
"Service",72.1911439852,2,151,0,2
"Departure",72.2228952848,2,151,0,1
"Arrival",72.2246570997,-1,152,0,1
"Service",72.2246570997,2,152,0,2
"Departure",72.2265692676,2,152,0,1
"Departure",72.2668852406,1,150,0,0
"Arrival",72.2770803086,-1,153,0,0
"Service",72.2770803086,1,153,0,1
"Departure",72.6261783332,1,153,0,0
"Arrival",74.2428877724,-1,154,0,0
"Service",74.2428877724,1,154,0,1
"Departure",74.3179614819,1,154,0,0
"Arrival",74.6121861954,-1,155,0,0
"Service",74.6121861954,1,155,0,1
"Departure",74.7496335383,1,155,0,0
"Arrival",75.4002107236,-1,156,0,0
"Service",75.4002107236,1,156,0,1
"Departure",75.5410355726,1,156,0,0
"Arrival",75.5580487079,-1,157,0,0
"Service",75.5580487079,1,157,0,1
"Departure",75.5838193644,1,157,0,0
"Arrival",76.8023863396,-1,158,0,0
"Service",76.8023863396,1,158,0,1
"Departure",77.4479692867,1,158,0,0
"Arrival",77.8504899040,-1,159,0,0
"Service",77.8504899040,1,159,0,1
"Arrival",78.0796114648,-1,160,0,1
"Service",78.0796114648,2,160,0,2
"Departure",78.2015145591,2,160,0,1
"Departure",78.2200141478,1,159,0,0
"Arrival",78.7692961023,-1,161,0,0
"Service",78.7692961023,1,161,0,1
"Arrival",78.7745642690,-1,162,0,1
"Service",78.7745642690,2,162,0,2
"Departure",79.0235222657,2,162,0,1
"Departure",79.0428163211,1,161,0,0
"Arrival",79.8392510418,-1,163,0,0
"Service",79.8392510418,1,163,0,1
"Arrival",80.3768344371,-1,164,0,1
"Service",80.3768344371,2,164,0,2
"Departure",80.4040646324,1,163,0,1
"Departure",80.4071357034,2,164,0,0
"Arrival",80.7537462393,-1,165,0,0
"Service",80.7537462393,1,165,0,1
"Departure",81.0842087458,1,165,0,0
"Arrival",81.4239273007,-1,166,0,0
"Service",81.4239273007,1,166,0,1
"Departure",81.5758081354,1,166,0,0
"Arrival",81.7311423153,-1,167,0,0
"Service",81.7311423153,1,167,0,1
"Departure",82.0376353186,1,167,0,0
"Arrival",82.1723160783,-1,168,0,0
"Service",82.1723160783,1,168,0,1
"Departure",82.4834331477,1,168,0,0
"Arrival",82.7172150920,-1,169,0,0
"Service",82.7172150920,1,169,0,1
"Departure",82.7378245480,1,169,0,0
"Arrival",83.1620788555,-1,170,0,0
"Service",83.1620788555,1,170,0,1
"Arrival",83.1658261620,-1,171,0,1
"Service",83.1658261620,2,171,0,2
"Departure",83.4081724519,2,171,0,1
"Arrival",83.7012400420,-1,172,0,1
"Service",83.7012400420,2,172,0,2
"Departure",83.9118243968,1,170,0,1
"Arrival",83.9327234029,-1,173,0,1
"Service",83.9327234029,1,173,0,2
"Arrival",84.0933427726,-1,174,0,2
"Departure",84.1538732192,2,172,1,1
"Service",84.1538732192,2,174,0,2
"Departure",84.2387324364,2,174,0,1
"Departure",84.2513214723,1,173,0,0
"Arrival",84.8083634158,-1,175,0,0
"Service",84.8083634158,1,175,0,1
"Departure",84.8296672514,1,175,0,0
"Arrival",85.4944877560,-1,176,0,0
"Service",85.4944877560,1,176,0,1
"Departure",85.6763174441,1,176,0,0
"Arrival",86.4104296641,-1,177,0,0
"Service",86.4104296641,1,177,0,1
"Arrival",86.7172509792,-1,178,0,1
"Service",86.7172509792,2,178,0,2
"Departure",86.8175919449,1,177,0,1
"Departure",86.8464543399,2,178,0,0
"Arrival",87.0315934561,-1,179,0,0
"Service",87.0315934561,1,179,0,1
"Departure",87.1115961845,1,179,0,0
"Arrival",87.7638564886,-1,180,0,0
"Service",87.7638564886,1,180,0,1
"Departure",87.9871983464,1,180,0,0
"Arrival",88.2422787107,-1,181,0,0
"Service",88.2422787107,1,181,0,1
"Departure",88.3530336263,1,181,0,0
"Arrival",88.9915449696,-1,182,0,0
"Service",88.9915449696,1,182,0,1
"Departure",89.3968142561,1,182,0,0
"Arrival",89.6295280875,-1,183,0,0
"Service",89.6295280875,1,183,0,1
"Departure",89.6979968867,1,183,0,0
"Arrival",90.0549607260,-1,184,0,0
"Service",90.0549607260,1,184,0,1
"Arrival",90.1239214551,-1,185,0,1
"Service",90.1239214551,2,185,0,2
"Arrival",90.1352091655,-1,186,0,2
"Departure",90.2212454081,1,184,1,1
"Service",90.2212454081,1,186,0,2
"Departure",90.3183461722,1,186,0,1
"Departure",90.5239616801,2,185,0,0
"Arrival",90.7194101496,-1,187,0,0
"Service",90.7194101496,1,187,0,1
"Arrival",90.7337131540,-1,188,0,1
"Service",90.7337131540,2,188,0,2
"Departure",90.7645855384,2,188,0,1
"Departure",90.9766835617,1,187,0,0
"Arrival",91.8906785648,-1,189,0,0
"Service",91.8906785648,1,189,0,1
"Arrival",91.9794886524,-1,190,0,1
"Service",91.9794886524,2,190,0,2
"Arrival",91.9874535988,-1,191,0,2
"Arrival",92.0582875922,-1,192,1,2
"Departure",92.1942973853,2,190,2,1
"Service",92.1942973853,2,191,1,2
"Departure",92.2677654166,2,191,1,1
"Service",92.2677654166,2,192,0,2
"Arrival",92.4038160618,-1,193,0,2
"Departure",92.4627820001,-1,193,0,2
"Departure",92.7088869096,2,192,0,1
"Departure",92.8251652884,1,189,0,0
"Arrival",93.1735798707,-1,194,0,0
"Service",93.1735798707,1,194,0,1
"Arrival",93.2476859398,-1,195,0,1
"Service",93.2476859398,2,195,0,2
"Departure",93.2977905271,2,195,0,1
"Departure",93.3092026059,1,194,0,0
"Arrival",93.4712290177,-1,196,0,0
"Service",93.4712290177,1,196,0,1
"Arrival",93.5079619596,-1,197,0,1
"Service",93.5079619596,2,197,0,2
"Departure",93.5646565336,2,197,0,1
"Departure",93.5849904131,1,196,0,0
"Arrival",93.6604245157,-1,198,0,0
"Service",93.6604245157,1,198,0,1
"Arrival",93.7710001614,-1,199,0,1
"Service",93.7710001614,2,199,0,2
"Departure",93.9429470880,2,199,0,1
"Departure",94.5227343815,1,198,0,0
"Arrival",95.2555386080,-1,200,0,0
"Service",95.2555386080,1,200,0,1
"Departure",95.3445766375,1,200,0,0
"Arrival",95.6170362349,-1,201,0,0
"Service",95.6170362349,1,201,0,1
"Departure",95.6782810958,1,201,0,0
"Arrival",96.0189228044,-1,202,0,0
"Service",96.0189228044,1,202,0,1
"Departure",96.5088477882,1,202,0,0
"Arrival",97.2539914892,-1,203,0,0
"Service",97.2539914892,1,203,0,1
"Departure",97.5492335142,1,203,0,0
"Arrival",97.6029011407,-1,204,0,0
"Service",97.6029011407,1,204,0,1
"Departure",97.6384695934,1,204,0,0
"Arrival",98.2095725249,-1,205,0,0
"Service",98.2095725249,1,205,0,1
"Arrival",98.3001541895,-1,206,0,1
"Service",98.3001541895,2,206,0,2
"Departure",98.3046904070,2,206,0,1
"Departure",98.5640337940,1,205,0,0
"Arrival",99.5428357823,-1,207,0,0
"Service",99.5428357823,1,207,0,1
"Departure",99.5439297900,1,207,0,0
"Arrival",100.274615143,-1,208,0,0
"Service",100.274615143,1,208,0,1
"Arrival",100.455525715,-1,209,0,1
"Service",100.455525715,2,209,0,2
"Departure",100.515053664,1,208,0,1
"Arrival",100.539312631,-1,210,0,1
"Service",100.539312631,1,210,0,2
"Arrival",100.717185494,-1,211,0,2
"Departure",100.765535062,2,209,1,1
"Service",100.765535062,2,211,0,2
"Departure",100.876641499,1,210,0,1
"Arrival",101.411538269,-1,212,0,1
"Service",101.411538269,1,212,0,2
"Departure",101.443779669,1,212,0,1
"Arrival",101.529831507,-1,213,0,1
"Service",101.529831507,1,213,0,2
"Arrival",101.683404524,-1,214,0,2
"Arrival",101.728804674,-1,215,1,2
"Departure",101.733163576,2,211,2,1
"Service",101.733163576,2,214,1,2
"Departure",101.831373105,2,214,1,1
"Service",101.831373105,2,215,0,2
"Departure",102.269351250,2,215,0,1
"Arrival",102.593356648,-1,216,0,1
"Service",102.593356648,2,216,0,2
"Departure",102.657656008,1,213,0,1
"Departure",102.698944317,2,216,0,0
"Arrival",103.785812636,-1,217,0,0
"Service",103.785812636,1,217,0,1
"Arrival",103.837575593,-1,218,0,1
"Service",103.837575593,2,218,0,2
"Departure",104.089621362,1,217,0,1
"Arrival",104.101934521,-1,219,0,1
"Service",104.101934521,1,219,0,2
"Departure",104.242947331,2,218,0,1
"Arrival",105.067376497,-1,220,0,1
"Service",105.067376497,2,220,0,2
"Arrival",105.688691614,-1,221,0,2
"Departure",105.761599097,1,219,1,1
"Service",105.761599097,1,221,0,2
"Departure",105.777966355,2,220,0,1
"Departure",106.065754472,1,221,0,0
"Arrival",107.805030461,-1,222,0,0
"Service",107.805030461,1,222,0,1
"Arrival",108.106647123,-1,223,0,1
"Service",108.106647123,2,223,0,2
"Departure",108.283914019,2,223,0,1
"Arrival",108.499524564,-1,224,0,1
"Service",108.499524564,2,224,0,2
"Departure",108.532473014,2,224,0,1
"Departure",108.582511820,1,222,0,0
"Arrival",108.896768717,-1,225,0,0
"Service",108.896768717,1,225,0,1
"Departure",109.008278953,1,225,0,0
"Arrival",109.732580651,-1,226,0,0
"Service",109.732580651,1,226,0,1
"Arrival",109.848315584,-1,227,0,1
"Service",109.848315584,2,227,0,2
"Arrival",109.947816525,-1,228,0,2
"Departure",110.068296462,1,226,1,1
"Service",110.068296462,1,228,0,2
"Departure",110.149710508,1,228,0,1
"Departure",110.643435039,2,227,0,0
"Arrival",111.421438990,-1,229,0,0
"Service",111.421438990,1,229,0,1
"Departure",111.707479610,1,229,0,0
"Arrival",112.742077461,-1,230,0,0
"Service",112.742077461,1,230,0,1
"Arrival",112.748391752,-1,231,0,1
"Service",112.748391752,2,231,0,2
"Departure",112.838134656,1,230,0,1
"Departure",113.086621671,2,231,0,0
"Arrival",113.088618880,-1,232,0,0
